afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60009305,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,12,3,esp
60009358,NA,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,4,5,18,7,swe
60009410,NA,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,3,1,0,0,0,esp
60009424,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,1,cze
60009425,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,tur
60009455,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,4,0,5,0,0,esp
60009466,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,esp
60009474,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,esp
60009477,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur
60009483,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,fin
60009513,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60009565,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,fin
60009622,NA,0,0,0,0,0,0,0,0,2,0,0,3,5,3,4,0,0,5,0,3,9,ita
60009669,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp
60009780,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,esp
60009951,NA,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,2,2,1,0,3,swe
60009952,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,5,esp
60009963,NA,0,0,0,0,5,1,2,0,2,0,0,0,0,0,4,4,5,1,0,5,2,che
60009968,NA,0,0,0,0,0,0,2,0,2,0,4,0,0,0,5,4,3,5,3,12,11,che
60009999,NA,0,0,0,0,2,0,0,3,1,2,1,4,0,5,0,8,12,8,3,12,17,aut
60010062,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,11,6,ita
60010104,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,tur
60010110,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,ita
60010146,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,ita
60010164,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60010184,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,esp
60010209,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ita
60010348,NA,0,0,0,1,1,0,0,1,0,1,0,1,7,2,5,6,2,6,8,12,26,nor
60010410,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irl
60010413,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,2,1,bel
60010612,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,8,0,10,cze
60010678,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,6,pol
60010758,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel
60010769,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,6,0,1,0,3,9,esp
60010811,NA,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,7,0,tur
60010814,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp
60010844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp
60010987,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,che
60011100,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,2,5,31,12,8,28,esp
60011112,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin
60011149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,9,1,7,irl
60011155,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,esp
60011170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,6,5,4,fin
60011202,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,esp
60011274,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,6,6,3,0,che
60011303,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc
60011373,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,3,8,dnk
60011394,NA,0,0,0,0,0,0,0,0,0,2,6,1,7,1,18,0,0,5,15,4,27,aut
60011427,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,tur
60011476,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,esp
60011512,NA,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,5,0,0,0,0,tur
60011551,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin
60011556,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun
60011576,NA,0,0,0,0,0,0,0,1,2,0,2,3,2,2,4,3,3,4,21,9,9,ita
60011672,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60011673,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hrv
60011766,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,5,isr
60011805,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,esp
60011857,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60011909,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,grc
60011916,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor
60011918,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ita
60011931,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp
60012003,NA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,fin
60012061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol
60012162,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,ita
60012227,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60012259,NA,0,0,0,0,0,0,0,0,0,0,0,4,4,2,6,1,1,11,3,14,12,ita
60012306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0,12,ita
60012311,NA,0,0,2,0,2,0,0,1,1,1,0,14,6,21,8,15,2,31,40,53,44,swe
60012324,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,16,0,tur
60012334,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp
60012383,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,0,pol
60012413,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,grc
