afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60025930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60025965,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,ita,yes
60025988,0,2,0,3,0,0,0,3,10,5,5,4,0,1,17,14,1,6,9,16,8,23,aut,yes
60026000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,pol,yes
60026019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rou,no
60026055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,3,0,5,3,3,hun,yes
60026108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,13,5,6,nor,yes
60026134,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,0,3,0,2,5,6,12,esp,yes
60026169,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,5,2,0,0,11,nor,yes
60026208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,grc,yes
60026281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,irl,yes
60026285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,11,19,16,12,14,che,yes
60026298,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,3,5,0,7,0,0,12,ita,yes
60026405,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,7,14,3,6,4,che,yes
60026434,1,1,0,3,0,0,0,2,1,3,0,4,2,12,7,8,0,5,5,4,0,0,hun,yes
60026457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,esp,yes
60026552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svn,no
60026556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ita,yes
60026559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,swe,yes
60026777,0,0,0,0,0,0,0,0,0,3,2,0,2,10,3,0,1,1,19,1,11,0,ita,yes
60026796,0,0,0,0,0,0,0,0,4,3,0,0,4,5,0,0,4,12,6,5,7,10,esp,yes
60026810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,4,0,bel,yes
60026929,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,yes
60027000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,tur,yes
60027152,0,0,0,2,0,0,0,7,0,0,5,0,2,2,3,2,13,0,6,14,1,7,swe,yes
60027161,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,7,0,0,3,0,25,isr,yes
60027235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe,no
60027282,0,1,1,2,4,1,0,10,0,0,7,5,9,4,3,0,13,7,6,10,1,2,esp,yes
60027298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60027332,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,2,0,0,3,10,hun,yes
60027382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60027509,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,13,7,0,0,6,ita,yes
60027548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ita,yes
60027605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun,no
60027649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc,no
60027675,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,4,1,2,11,7,swe,yes
60027703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60027800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,esp,yes
60027811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,7,0,8,2,hun,yes
60027821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,prt,yes
60027844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,4,esp,yes
60027856,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11,3,14,13,esp,yes
60027886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60027906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60027936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,isr,yes
60027981,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,2,tur,yes
60028039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,9,ita,yes
60028054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bgr,no
60028068,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,ita,yes
60028109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,no
60028162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,esp,yes
60028165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60028186,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,10,21,23,11,6,16,15,che,yes
60028218,0,2,0,0,0,0,0,0,0,0,0,4,2,3,6,3,0,8,14,35,18,3,ita,yes
60028235,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,hun,yes
60028236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60028287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,23,1,che,yes
60028306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60028349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,no
60028352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60028356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,esp,yes
60028370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,prt,yes
60028378,0,0,0,0,0,0,0,0,0,3,0,1,3,0,17,1,13,0,14,14,6,10,swe,yes
60028419,0,0,0,0,0,0,1,0,0,1,1,0,0,3,2,1,8,2,6,6,10,15,esp,yes
60028442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,0,esp,yes
60028502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,6,tur,yes
60028704,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,fin,yes
60028711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60028868,0,0,0,0,0,2,4,0,3,4,2,1,0,0,2,4,1,0,9,6,23,15,ita,yes
60028900,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,0,1,1,grc,yes
60029080,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,fin,yes
60029082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,grc,yes
60029091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,3,ita,yes
60029129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60029170,0,0,3,0,1,0,2,1,10,0,0,1,7,0,3,0,0,10,12,8,13,2,swe,yes
60029183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,swe,yes
60029257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60029367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60029411,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,8,8,2,3,3,ita,yes
60029444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,15,7,prt,yes
60029543,0,0,0,0,0,0,0,0,0,3,1,2,5,1,0,0,0,0,18,2,0,9,cze,yes
60029616,0,0,0,0,0,0,2,0,0,0,2,9,2,6,0,6,13,8,13,7,7,17,dnk,yes
60029622,0,0,0,1,2,2,0,1,2,3,12,30,15,13,20,12,23,22,16,25,22,14,nor,yes
60029640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,bel,yes
60029675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,14,9,0,15,10,esp,yes
60029736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60029767,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,7,13,1,7,12,esp,yes
60029857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,grc,yes
60029896,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,5,19,0,isr,yes
60030035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun,no
60030064,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3,0,0,0,0,0,0,esp,yes
60030109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,che,yes
60030114,0,0,0,0,0,0,0,0,3,3,5,2,2,5,10,3,8,4,8,12,8,0,esp,yes
60030115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe,no
60030124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,4,4,isr,yes
60030184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60030216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60030219,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0,0,0,che,yes
60030280,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,0,0,4,5,1,nor,yes
60030315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60030318,0,3,0,2,3,0,3,1,4,5,3,14,12,13,19,11,30,22,28,35,61,41,ita,yes
60030327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,12,esp,yes
60030415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,esp,yes
60030442,0,0,0,0,0,0,0,0,0,0,0,7,7,6,1,0,0,0,4,0,7,0,ita,yes
60030459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,esp,yes
60030495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60030662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irl,no
60030674,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,6,0,5,ita,yes
60030785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,tur,yes
60030840,0,0,0,0,0,0,0,0,1,3,1,2,9,7,17,16,6,23,35,18,39,37,dnk,yes
60030923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun,no
60031040,0,0,2,2,2,3,0,0,3,7,0,0,2,3,9,5,10,0,11,2,7,0,swe,yes
60031069,0,0,0,0,0,0,0,0,0,0,2,13,0,0,8,10,22,17,6,25,7,13,bel,yes
60031106,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,7,3,1,8,3,svn,yes
60031155,0,0,2,0,0,0,0,0,0,0,2,1,2,5,1,2,1,0,0,0,1,0,grc,yes
60031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svk,no
60031261,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,esp,yes
60031407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60031411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60031612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60031624,0,0,0,0,0,0,0,0,1,0,1,0,1,6,6,6,10,7,5,5,15,21,ita,yes
60031699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,3,swe,yes
60031779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,nor,yes
60031798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,ita,yes
60031805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60031813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60031851,0,0,2,0,0,0,0,2,0,0,0,5,7,3,0,0,0,3,4,2,4,12,aut,yes
60031875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,prt,yes
60031984,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,5,16,0,0,ita,yes
60032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60032154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,esp,yes
60032256,0,0,0,0,0,0,0,2,0,0,0,1,4,1,0,0,0,0,0,2,2,0,ita,yes
60032350,0,1,0,0,1,0,0,0,0,0,1,3,0,3,0,14,1,10,12,16,37,4,ita,yes
60032398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,fin,yes
60032451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60032461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,esp,yes
60032587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,tur,yes
60032694,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,ita,yes
60032717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60032907,0,0,0,0,0,0,0,0,0,0,2,5,0,4,5,0,0,11,15,1,21,11,esp,yes
60032942,0,0,0,0,0,0,0,0,6,3,0,1,0,0,14,1,5,6,14,8,9,25,esp,yes
60032962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60033010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,tur,yes
60033150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rou,no
60033159,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,4,0,11,6,prt,yes
60033183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60033191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,fin,yes
60033197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60033237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,esp,yes
60033267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,12,esp,yes
60033278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,che,yes
60033284,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,3,9,0,esp,yes
60033292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,ita,yes
60033316,0,0,1,0,1,0,3,6,6,1,3,1,5,6,3,17,16,10,8,10,10,3,bel,yes
60033320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,esp,yes
60033419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,dnk,yes
60033476,0,0,0,0,0,3,0,0,0,0,4,9,2,3,0,1,2,0,0,0,0,0,isr,yes
60033731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60034027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,prt,yes
60034459,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,cze,yes
60039507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60039580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60042351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,ita,yes
60044069,5,0,0,0,9,0,0,0,0,0,1,0,5,0,0,5,0,0,4,0,0,0,che,yes
60045323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rou,no
60050715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,3,8,ita,yes
60055966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60056189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,prt,yes
60056209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60058192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60063687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60067083,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,grc,yes
60068465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun,no
60068574,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,bel,yes
60068575,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,bel,yes
60068583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60068588,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,yes
60068590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,6,4,36,17,4,bel,yes
60068618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60068637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60068651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60068729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,nor,yes
60068778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60068801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,srb,yes
60068806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,srb,yes
60068809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,srb,yes
60068815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,6,12,srb,yes
60068829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,srb,no
60068854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,est,yes
60068856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,5,3,est,yes
60068857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,est,no
60068861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,est,yes
60069009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,pol,yes
60069010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,pol,yes
60069011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,pol,yes
60069013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60069021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60069051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,aut,yes
60069103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,nor,yes
60069108,0,1,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,nor,yes
60069114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor,no
60069232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60069616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,ita,yes
60069682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,hrv,yes
60069907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,che,yes
60069985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,bel,yes
60070023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,12,0,0,bel,yes
60070027,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,yes
60070028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,bel,yes
60070034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60070054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60070410,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,8,11,14,2,0,ita,yes
60070453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60070487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60070490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,13,ita,yes
60070526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,ita,yes
60070527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,ita,yes
60070656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svk,no
60071043,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,lva,yes
60071113,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,1,1,isl,yes
60071117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isl,no
60071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isl,no
60071136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isl,no
60071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,isl,yes
60072128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alb,no
60072131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alb,no
60072262,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,3,10,18,27,pol,yes
60072269,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,bel,yes
60072271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,3,0,bel,yes
60072443,0,0,0,0,0,0,2,0,5,4,9,9,2,11,3,1,17,7,5,7,23,6,isr,yes
60072445,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0,7,6,5,2,isr,yes
60072450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60072456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60072492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60072494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60072560,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,2,14,1,lux,yes
60072562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,19,11,9,lux,yes
60072567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,lux,yes
60072573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,lux,yes
60072630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mkd,no
60073284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,ita,yes
60073745,0,0,0,0,0,1,0,1,3,3,3,2,5,4,3,2,11,11,13,9,2,0,fin,yes
60073757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60073799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,ita,yes
60073800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,ita,yes
60073807,0,0,0,0,0,0,0,2,2,0,2,0,2,0,1,6,4,7,11,4,9,2,ita,yes
60073808,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,7,2,ita,yes
60073816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,ita,yes
60073821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60073829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60073905,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,esp,yes
60073911,0,0,0,0,0,0,0,2,3,0,0,5,0,0,3,0,0,5,0,0,0,0,esp,yes
60074270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,che,yes
60074494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60074560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60075845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60079335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60079336,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,prt,yes
60079626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,swe,yes
