afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60027381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60027386,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,fra,yes
60027591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60027673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60027769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,1,fra,yes
60027825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60027919,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,9,15,4,3,0,1,2,nld,yes
60027946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,8,5,4,4,5,0,fra,yes
60028048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,3,fra,yes
60028111,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,fra,yes
60028167,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,gbr,yes
60028229,0,3,4,1,1,2,2,8,4,5,5,1,1,2,0,3,0,0,0,0,0,6,deu,yes
60028241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60028289,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,12,0,4,0,11,0,deu,yes
60028299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,gbr,yes
60028304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60028311,0,0,0,0,2,0,0,3,0,0,5,7,6,0,1,14,4,7,8,22,9,4,fra,yes
60028355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60028377,0,4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gbr,yes
60028446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60028485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60028498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60028587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60028634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60028673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60028690,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,fra,yes
60028717,0,0,0,3,0,2,0,1,3,0,6,1,8,17,21,13,21,23,15,76,46,21,deu,yes
60028784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,gbr,yes
60028803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60028893,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,fra,yes
60028950,0,0,0,0,0,0,0,8,4,0,0,4,15,5,22,28,16,3,35,31,16,15,fra,yes
60028993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,fra,yes
60029204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,5,gbr,yes
60029329,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,5,3,11,13,12,gbr,yes
60029336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,gbr,yes
60029428,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,3,0,0,0,deu,yes
60029507,7,0,0,0,0,0,0,1,2,0,0,1,4,0,0,10,0,12,7,18,3,5,deu,yes
60029530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,gbr,yes
60029618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60029631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,fra,yes
60029658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,fra,yes
60029685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,gbr,yes
60029689,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,fra,yes
60029738,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,4,8,0,gbr,yes
60029834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60029850,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gbr,yes
60029931,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,1,0,0,6,17,2,0,deu,yes
60029937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,12,9,fra,yes
60029950,0,2,0,0,0,0,0,0,8,12,2,0,0,0,0,0,0,0,2,0,8,0,gbr,yes
60030040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60030208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60030210,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,10,0,0,6,gbr,yes
60030342,0,0,0,0,0,0,4,0,7,2,0,6,1,7,3,4,9,6,11,7,9,14,fra,yes
60030456,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,gbr,yes
60030465,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,deu,yes
60030469,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,gbr,yes
60030480,0,0,0,0,4,0,4,12,5,10,6,12,17,6,13,11,16,12,3,7,16,18,gbr,yes
60030496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60030514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,4,gbr,yes
60030553,0,0,0,0,0,0,0,0,0,2,1,3,2,5,9,8,6,0,0,3,15,6,fra,yes
60030569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60030578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60030619,0,0,6,1,5,19,6,0,10,5,3,0,13,4,10,9,1,30,15,0,15,0,deu,yes
60030637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,deu,yes
60030640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,26,9,21,6,8,fra,yes
60030713,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,fra,yes
60030718,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,3,2,9,7,9,0,deu,yes
60030807,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,8,3,2,10,deu,yes
60030857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,fra,yes
60030881,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,8,1,0,5,5,5,deu,yes
60030964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,fra,yes
60030968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60031066,8,1,2,1,4,0,7,10,14,12,13,31,37,20,8,15,12,27,4,6,4,0,nld,yes
60031101,0,0,3,10,2,5,7,14,8,13,6,5,17,37,48,44,19,43,44,48,62,90,gbr,yes
60031159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60031216,0,0,2,3,0,0,0,3,5,2,5,5,1,1,0,14,5,0,12,1,5,10,deu,yes
60031259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,deu,yes
60031331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,0,gbr,yes
60031514,0,0,0,0,2,0,0,0,0,0,3,13,3,0,14,13,4,22,12,4,10,22,deu,yes
60031594,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,7,0,2,4,fra,yes
60031668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60031744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,3,fra,yes
60031773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,4,6,0,fra,yes
60031792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60031810,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,15,9,17,0,fra,yes
60031814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60031990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,gbr,yes
60032006,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,fra,yes
60032114,0,0,0,0,0,0,0,0,2,3,3,3,1,15,24,15,35,33,32,37,21,27,nld,yes
60032215,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,fra,yes
60032385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60032401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60032515,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,0,0,6,0,25,0,deu,yes
60032530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,3,0,10,0,0,fra,yes
60032542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,gbr,yes
60032543,1,1,2,2,4,6,4,3,7,4,8,5,5,0,8,12,4,4,3,10,7,6,deu,yes
60032594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60032631,0,0,0,0,0,10,1,2,0,0,0,0,5,0,0,3,0,17,0,0,0,0,fra,yes
60032633,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,fra,yes
60032697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60032724,0,0,0,0,0,0,1,0,9,1,0,4,12,38,37,64,44,42,73,59,74,25,nld,yes
60032763,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,4,0,fra,yes
60032824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60032834,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,11,5,8,6,14,15,deu,yes
60032882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,nld,yes
60032895,3,0,2,2,1,1,7,8,14,10,6,10,7,4,3,8,8,0,4,14,10,4,deu,yes
60032922,0,0,0,0,0,0,0,2,1,2,3,1,2,0,0,12,0,0,3,5,0,0,fra,yes
60032927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60032991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,deu,yes
60033051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,fra,yes
60033125,0,0,0,0,0,0,0,0,14,0,7,1,12,9,9,5,37,27,16,20,1,28,gbr,yes
60033148,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,11,0,15,18,3,fra,yes
60033241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,4,5,0,10,deu,yes
60033313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,gbr,yes
60033387,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,gbr,yes
60033500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60034123,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,6,3,0,0,fra,yes
60046714,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,fra,yes
60048669,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,1,3,0,fra,yes
60068547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60068930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60068949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60069761,0,0,0,0,0,0,0,0,1,0,3,0,5,2,0,0,0,0,0,0,0,0,fra,yes
60069763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60069773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60070145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,5,nld,yes
60070170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60070172,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,nld,yes
60070177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,nld,yes
60070178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,nld,yes
60070180,0,0,0,0,0,0,0,0,0,0,2,5,0,2,2,4,9,1,2,2,4,0,nld,yes
60070183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,nld,yes
60070184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,12,0,nld,yes
60070193,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,2,0,0,2,2,5,nld,yes
60070238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60070476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,fra,yes
60070773,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,yes
60072153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60072195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,deu,yes
60072202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,deu,yes
60072210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072282,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,9,3,deu,yes
60072285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,deu,yes
60072290,0,0,0,0,0,0,0,0,0,0,2,1,3,8,17,10,5,12,5,18,5,15,deu,yes
60072294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,deu,yes
60072296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,0,0,deu,yes
60072305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,deu,yes
60072306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,deu,yes
60072309,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,deu,yes
60072318,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,deu,yes
60072320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60072518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,10,0,0,deu,yes
60072948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60073311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,deu,yes
60073341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60073345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60073878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60074072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60074829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60074947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60075024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,deu,yes
60075688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,deu,yes
60075738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60075755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60075811,0,0,0,0,0,0,0,0,0,0,3,3,2,0,12,3,4,6,0,9,5,0,deu,yes
60076291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60077024,0,0,0,0,0,0,0,0,3,3,4,0,0,4,5,0,0,0,0,5,0,1,deu,yes
60077276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60077281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60078140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60078345,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,deu,yes
60078371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,4,0,0,deu,yes
60078397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60079129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,deu,yes
60083553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60083600,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,5,0,8,10,fra,yes
60083602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60083827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60084278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60084331,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,4,12,0,0,deu,yes
60084765,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,nld,yes
60084799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60084813,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,0,deu,yes
60084823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60084824,0,0,2,0,1,1,3,0,0,0,0,0,0,3,2,0,7,0,0,8,3,0,deu,yes
60085092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,6,8,fra,yes
60085129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60085343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60085410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,nld,yes
60085448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60086220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60086924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60088429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60088539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,deu,yes
60088543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,8,0,deu,yes
60088546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60091782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60096248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60096401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60097343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,1,0,gbr,yes
60099415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60099418,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,0,0,gbr,yes
60099539,0,0,0,0,0,0,0,5,0,0,0,0,2,0,7,5,7,3,9,0,2,7,gbr,yes
60099558,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,2,0,0,0,deu,yes
60100024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,gbr,yes
60101362,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,fra,yes
60101364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,1,3,0,fra,yes
60101489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60101508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60102026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60102054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,nld,yes
60102124,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,3,3,3,16,12,14,20,fra,yes
60102125,3,0,0,2,0,3,0,0,0,0,1,6,2,5,6,2,4,11,16,17,17,13,fra,yes
60102126,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,10,10,5,17,7,0,11,fra,yes
60102127,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,10,1,2,0,fra,yes
60102134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,gbr,yes
60102144,0,0,0,0,0,0,0,0,2,1,4,7,0,0,0,0,0,4,0,0,0,0,gbr,yes
60102531,0,0,0,0,0,0,0,0,0,0,1,2,2,12,2,19,10,8,25,15,11,36,deu,yes
60102533,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,deu,yes
60102538,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,16,33,26,30,36,29,23,deu,yes
60102592,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,7,2,0,0,0,fra,yes
60103164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60103296,0,0,0,0,0,2,5,0,0,0,0,9,0,4,12,8,0,8,12,39,0,15,gbr,yes
60103357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60103368,0,0,1,1,6,5,4,2,9,7,5,5,0,6,9,29,20,29,14,44,6,23,fra,yes
60103459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,5,deu,yes
60103671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60103674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,31,19,36,27,21,deu,yes
60103814,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,0,deu,yes
60104201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,fra,yes
60104289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,fra,yes
60104569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60104611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60104653,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,4,14,11,5,fra,yes
60104665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,2,fra,yes
60104776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,fra,yes
60104922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60104953,4,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,deu,yes
60105121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60105122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,12,0,3,8,0,gbr,yes
60105167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60105228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60105356,0,0,0,0,0,0,0,0,0,0,0,7,8,2,9,0,4,8,5,10,11,5,gbr,yes
60105494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60105594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,3,5,3,fra,yes
60105597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,9,6,3,3,fra,yes
60105636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,fra,yes
60105653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,fra,yes
60105701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60105741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60105742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,fra,yes
