afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60013994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,4,3,usa,yes
60014014,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,1,2,5,1,4,usa,yes
60014054,5,0,0,8,3,9,1,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,can,yes
60014146,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,usa,yes
60014155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014171,1,0,0,0,0,1,1,1,3,1,0,0,10,5,0,1,6,0,7,0,3,6,can,yes
60014191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60014232,0,2,5,0,0,0,0,3,7,6,4,6,0,11,21,26,7,12,32,27,31,19,usa,yes
60014313,0,0,0,3,4,0,1,6,11,10,7,1,3,3,4,15,10,14,11,10,18,10,usa,yes
60014334,0,0,7,1,4,3,3,1,14,9,12,21,13,23,23,43,21,13,41,21,37,49,usa,yes
60014439,2,2,0,2,0,2,1,2,4,4,5,12,15,7,10,15,25,21,4,25,17,27,usa,yes
60014455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,usa,yes
60014468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,can,yes
60014491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,usa,yes
60014567,0,0,0,0,0,1,0,1,0,4,0,0,0,3,3,4,4,0,10,6,0,0,usa,yes
60014569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,usa,yes
60014611,0,0,2,0,0,3,3,0,4,1,0,0,0,0,0,2,0,0,0,1,2,0,usa,yes
60014631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014653,0,0,0,1,0,2,5,4,1,0,1,3,7,2,5,8,9,2,1,22,11,14,usa,yes
60014662,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,7,0,0,0,usa,yes
60014683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014739,0,0,0,3,6,0,0,0,0,6,0,5,4,5,3,2,13,7,18,0,17,18,usa,yes
60014750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014754,2,0,0,0,0,2,0,0,0,0,0,0,3,6,0,3,10,12,14,9,21,4,usa,yes
60014825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,usa,yes
60014826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014933,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,4,2,5,1,8,usa,yes
60014952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,usa,yes
60014965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60014968,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,usa,yes
60015018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,usa,yes
60015023,0,2,0,0,0,2,0,0,0,8,0,0,9,6,7,15,2,10,2,4,15,23,usa,yes
60015033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015057,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,4,usa,yes
60015112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,13,3,4,0,0,0,usa,yes
60015120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015140,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,usa,yes
60015161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,usa,yes
60015183,0,0,0,0,0,0,0,0,0,0,0,2,22,0,1,5,10,14,26,8,13,14,usa,yes
60015186,2,0,0,4,6,0,2,0,0,5,1,3,1,0,3,5,14,18,9,22,32,22,can,yes
60015206,0,0,0,0,0,0,0,0,2,0,2,1,9,4,0,3,5,0,2,0,3,1,usa,yes
60015257,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,usa,yes
60015272,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,usa,yes
60015277,0,0,0,0,0,4,0,4,7,6,3,3,4,5,9,2,8,0,2,13,0,18,usa,yes
60015278,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,usa,yes
60015365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015404,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,0,usa,yes
60015457,0,0,0,0,0,0,0,2,0,0,0,7,0,0,8,0,0,0,0,8,10,6,usa,yes
60015481,4,6,3,7,6,12,13,19,31,21,15,29,35,34,36,38,58,41,69,45,61,75,usa,yes
60015527,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,usa,yes
60015543,0,0,0,0,0,0,0,0,0,6,4,12,14,8,5,44,29,60,27,23,33,16,usa,yes
60015549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,usa,yes
60015573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60015574,0,0,0,3,0,0,0,1,3,0,0,0,3,2,2,7,2,9,3,4,7,9,usa,yes
60015615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,usa,yes
60015639,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,can,yes
60015664,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,0,0,0,usa,yes
60015717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,can,yes
60015720,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,usa,yes
60015753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,usa,yes
60015765,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,can,yes
60015798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015849,0,3,0,0,0,0,1,0,8,0,4,0,0,0,0,0,0,0,0,8,0,15,usa,yes
60015881,0,0,0,0,0,0,0,2,3,0,0,1,12,3,9,7,0,3,7,2,8,7,can,yes
60015891,0,0,0,0,0,0,0,2,0,9,3,0,0,0,0,0,0,0,2,4,26,9,usa,yes
60015902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015913,0,0,0,0,0,2,0,1,2,5,3,3,5,3,5,12,21,11,13,21,15,28,can,yes
60015920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60015941,0,0,0,0,1,0,3,1,8,0,2,0,0,0,0,1,16,3,7,2,20,15,usa,yes
60016005,0,0,1,0,0,3,0,0,0,0,2,2,0,3,0,3,0,0,7,2,1,0,can,yes
60016053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,0,usa,yes
60016069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,usa,yes
60016081,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60016139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016173,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,13,0,0,2,0,0,9,usa,yes
60016200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,usa,yes
60016226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,usa,yes
60016257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,usa,yes
60016261,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,0,3,2,4,usa,yes
60016280,0,0,0,0,0,0,1,1,11,0,2,4,0,0,5,1,0,0,1,1,3,5,usa,yes
60016297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60016326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,usa,yes
60016341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,usa,yes
60016429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,usa,yes
60016536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016602,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,8,0,4,usa,yes
60016619,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60016631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016634,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60016643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,usa,yes
60016660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,usa,yes
60016662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,usa,yes
60016682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,8,2,9,8,usa,yes
60016733,0,0,0,0,0,2,0,4,17,15,0,6,10,16,8,12,32,9,23,6,1,35,usa,yes
60016782,4,0,11,0,7,0,2,15,15,22,24,30,39,40,42,59,56,88,70,38,58,47,usa,yes
60016849,2,4,2,7,16,2,2,5,9,21,15,15,6,7,9,26,40,11,47,47,49,82,can,yes
60016853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60016983,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,5,0,7,10,5,1,can,yes
60016990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,13,4,can,yes
60017031,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0,2,0,0,0,4,usa,yes
60017093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,usa,yes
60017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,can,yes
60017130,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,4,0,0,2,2,usa,yes
60017136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,usa,yes
60017252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,1,3,0,usa,yes
60017296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017336,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,12,13,11,0,4,18,usa,yes
60017367,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,can,yes
60017412,0,0,0,0,0,0,0,0,4,2,1,0,6,1,0,4,11,2,3,11,0,3,usa,yes
60017457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,usa,yes
60017466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,9,13,can,yes
60017593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,usa,yes
60017672,0,1,0,0,3,2,0,0,0,1,2,0,7,4,1,1,0,3,0,1,0,2,usa,yes
60017717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017777,4,3,11,14,16,11,14,34,30,15,16,30,23,24,38,32,47,8,25,16,39,32,usa,yes
60017789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60017994,0,2,0,0,0,0,0,0,4,3,2,3,5,7,18,16,35,35,42,29,30,42,usa,yes
60018043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,10,2,usa,yes
60018141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,8,usa,yes
60018160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018179,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,2,1,9,3,18,usa,yes
60018208,3,0,0,0,0,0,0,3,2,0,3,3,0,7,0,0,0,5,9,5,0,2,usa,yes
60018246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,usa,yes
60018319,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,usa,yes
60018347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018425,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,usa,yes
60018436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,usa,yes
60018467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60018471,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,can,yes
60018474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,usa,yes
60018491,0,0,0,0,0,0,2,0,0,12,0,0,10,7,0,2,1,1,6,1,6,2,can,yes
60018495,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,1,0,0,0,can,yes
60018520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2,0,usa,yes
60018573,0,0,0,0,2,3,0,2,0,0,0,1,0,1,0,2,14,19,3,0,0,12,usa,yes
60018593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,usa,yes
60018701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,6,usa,yes
60018741,0,0,0,0,0,1,0,0,1,1,0,1,4,3,1,10,19,23,8,9,9,3,usa,yes
60018751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,usa,yes
60018917,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,usa,yes
60018922,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,3,2,15,5,9,5,19,usa,yes
60018926,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,1,7,4,0,0,usa,yes
60018939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60018988,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,0,0,usa,yes
60019000,0,1,0,0,0,0,0,0,2,4,2,2,2,0,3,2,0,0,0,9,0,6,can,yes
60019012,0,0,0,0,3,0,1,5,15,6,6,6,8,0,14,12,2,2,6,11,8,2,usa,yes
60019135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,usa,yes
60019141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60019187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,usa,yes
60019188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,usa,yes
60019216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,usa,yes
60019289,0,0,0,2,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60019348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,usa,yes
60019356,0,0,3,0,0,0,0,5,15,4,6,0,1,5,5,27,4,0,7,3,12,20,usa,yes
60019369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,3,usa,yes
60019384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019404,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,8,0,0,0,0,0,usa,yes
60019424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,usa,yes
60019446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,usa,yes
60019463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019526,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,2,0,0,0,usa,yes
60019595,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,4,8,3,11,10,usa,yes
60019600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,usa,yes
60019647,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,3,16,22,4,3,2,12,usa,yes
60019674,1,0,0,3,14,3,0,0,1,4,1,5,0,0,4,3,11,3,8,2,11,6,usa,yes
60019701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,usa,yes
60019851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019868,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,usa,yes
60019905,0,0,0,0,0,0,0,3,0,7,0,0,10,11,2,7,14,6,22,18,0,10,usa,yes
60019909,0,0,0,1,2,2,1,0,1,16,2,0,5,1,2,7,8,7,13,7,6,9,usa,yes
60019942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60019986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60019991,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,4,5,0,can,yes
60020025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60020048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60020059,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,usa,yes
60020204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,usa,yes
60020296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,usa,yes
60020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,usa,yes
60020304,0,0,0,0,0,1,4,2,0,4,3,0,11,5,2,0,12,6,6,9,6,3,usa,yes
60020359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,usa,yes
60020418,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,10,0,2,9,2,0,0,usa,yes
60020420,0,0,0,0,1,5,0,1,1,0,1,0,3,1,1,4,1,0,3,0,2,7,usa,yes
60020441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,usa,yes
60020462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,usa,yes
60020468,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,usa,yes
60020469,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,4,0,37,0,7,0,0,usa,yes
60020547,1,0,0,4,1,0,1,1,2,7,4,4,16,3,18,7,6,1,14,10,15,11,usa,yes
60020565,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,3,8,8,7,15,11,usa,yes
60020567,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60020569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60020590,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,usa,yes
60020626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,usa,yes
60020631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60020633,0,0,2,0,0,0,0,3,1,6,6,0,3,4,2,18,13,6,8,2,0,0,usa,yes
60020638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,usa,yes
60020703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60020791,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,usa,yes
60020804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,2,0,0,usa,yes
60020873,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,6,4,5,4,8,15,3,usa,yes
60020908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,21,4,usa,yes
60020948,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,usa,yes
60020949,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,usa,yes
60020975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60020999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,0,10,8,13,0,usa,yes
60021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021013,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,1,2,0,0,0,0,2,usa,yes
60021023,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,1,0,0,2,usa,yes
60021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021121,0,0,0,0,0,0,0,1,3,1,0,1,2,0,0,22,4,5,6,6,9,4,usa,yes
60021137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,usa,yes
60021143,0,0,0,1,0,0,2,0,1,3,0,0,0,0,0,1,0,1,0,0,0,4,usa,yes
60021160,0,0,0,0,0,0,0,0,15,0,6,0,3,3,10,5,24,7,4,12,10,20,usa,yes
60021187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021191,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,4,0,0,0,7,0,4,usa,yes
60021198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,usa,yes
60021212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,usa,yes
60021235,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60021271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021285,0,0,0,0,0,0,0,1,2,4,1,1,4,1,2,3,5,5,0,8,2,0,usa,yes
60021334,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,5,usa,yes
60021393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60021399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
