afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60001997,0,0,0,0,0,0,0,1,1,3,1,0,10,15,1,3,13,18,11,4,25,4,nld
60002014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,7,8,6,swe
60002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,12,0,6,esp
60002023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,usa
60002033,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,1,1,0,3,5,4,1,chn
60002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,rus
60002050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,jpn
60002053,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,usa
60002058,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,2,usa
60002083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,deu
60002090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,4,8,0,7,jpn
60002092,0,0,0,0,2,0,0,5,3,4,3,1,2,8,1,2,0,1,4,4,1,0,usa
60002106,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,jpn
60002144,0,0,0,0,0,2,0,0,0,4,3,4,0,2,2,5,5,0,3,4,8,9,prt
60002146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can
60002149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can
60002158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60002162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60002173,0,0,1,6,10,6,5,11,3,0,2,1,1,0,7,2,0,0,2,0,0,0,can
60002174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60002194,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,6,4,7,11,usa
60002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60002210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,chn
60002214,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,5,3,3,3,3,2,usa
60002218,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,arg
60002220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60002222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,chn
60002227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,usa
60002228,0,0,0,0,0,0,0,2,2,1,1,0,0,4,0,0,0,0,0,0,0,0,usa
60002243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,usa
60002246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60002262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,usa
60002281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mex
60002284,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,gbr
60002288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60002296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,kor
60002299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,chn
60002306,0,0,0,0,0,1,0,0,10,0,0,4,0,12,3,3,3,6,15,14,13,14,can
60002308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jpn
