"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"93",1996,NA,NA,"100570850","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100570850",NA,NA,NA,0,"100570850"
"94",1996,NA,NA,"100576964","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100576964",NA,NA,NA,0,"100576964"
"95",1996,2012,2012,"100587752","nld",9,3,0.333,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"100587752",NA,NA,NA,0,"100587752"
"96",1996,NA,NA,"100588477","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100588477",NA,NA,NA,0,"100588477"
"97",1996,NA,NA,"100590482","gbr",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100590482",NA,NA,NA,0,"100590482"
"98",1996,NA,NA,"100591137","deu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100591137",NA,NA,NA,0,"100591137"
"99",1996,NA,NA,"100597964","deu",7,7,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100597964",NA,NA,NA,0,"100597964"
"100",1996,NA,NA,"100600773","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100600773",NA,NA,NA,0,"100600773"
"101",1996,NA,NA,"100605096","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100605096",NA,NA,NA,0,"100605096"
"102",1996,NA,NA,"100622846","deu",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100622846",NA,NA,NA,0,"100622846"
"103",1996,NA,NA,"100623475","deu",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100623475",NA,NA,NA,0,"100623475"
"104",1996,NA,NA,"100627050","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100627050",NA,NA,NA,0,"100627050"
"105",1996,NA,NA,"100660448","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100660448",NA,NA,NA,0,"100660448"
"106",1996,1999,1999,"100669392","fra",3,0,0,1996,1999,"fra",1,2,1,1996,"na","na","na","100669392",NA,NA,NA,0,"100669392"
"107",1996,NA,NA,"100678068","nld",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100678068",NA,NA,NA,0,"100678068"
"108",1996,NA,NA,"100690530","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100690530",NA,NA,NA,0,"100690530"
"109",1996,NA,NA,"100704803","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100704803",NA,NA,NA,0,"100704803"
"110",1996,NA,NA,"100721271","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100721271",NA,NA,NA,0,"100721271"
"111",1996,NA,NA,"100738359","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100738359",NA,NA,NA,0,"100738359"
"112",1996,NA,NA,"100743139","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100743139",NA,NA,NA,0,"100743139"
"113",1996,NA,NA,"100750041","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100750041",NA,NA,NA,0,"100750041"
"114",1996,NA,NA,"100753181","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100753181",NA,NA,NA,0,"100753181"
"115",1996,NA,NA,"100761191","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100761191",NA,NA,NA,0,"100761191"
"116",1996,NA,NA,"100771463","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100771463",NA,NA,NA,0,"100771463"
"117",1996,NA,NA,"100776882","deu",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100776882",NA,NA,NA,0,"100776882"
"118",1996,NA,NA,"100777094","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100777094",NA,NA,NA,0,"100777094"
"119",1996,2005,2005,"100780992","deu",26,4,0.154,1996,2005,NA,NA,NA,NA,NA,NA,NA,NA,"100780992",NA,NA,NA,0,"100780992"
"120",1996,NA,NA,"100789509","nld",6,5,0.833,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100789509",NA,NA,NA,0,"100789509"
"121",1996,NA,NA,"100789941","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100789941",NA,NA,NA,0,"100789941"
"122",1996,NA,NA,"100797487","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100797487",NA,NA,NA,0,"100797487"
"123",1996,NA,NA,"100798071","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100798071",NA,NA,NA,0,"100798071"
"124",1996,NA,NA,"100801462","deu",5,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100801462",NA,NA,NA,0,"100801462"
"125",1996,NA,NA,"100801566","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100801566",NA,NA,NA,0,"100801566"
"126",1996,2015,2015,"100806537","fra",1,0,0,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"100806537",NA,NA,NA,0,"100806537"
"127",1996,NA,NA,"100818126","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100818126",NA,NA,NA,0,"100818126"
"128",1996,NA,NA,"100821073","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100821073",NA,NA,NA,0,"100821073"
"129",1996,2007,2007,"100822600","fra",3,1,0.333,1996,2007,NA,NA,NA,NA,NA,NA,NA,NA,"100822600",NA,NA,NA,0,"100822600"
"130",1996,NA,NA,"100832687","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100832687",NA,NA,NA,0,"100832687"
"131",1996,NA,NA,"100833789","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100833789",NA,NA,NA,0,"100833789"
"132",1996,NA,NA,"100834716","gbr",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100834716",NA,NA,NA,0,"100834716"
"133",1996,NA,NA,"100837418","fra",7,2,0.286,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100837418",NA,NA,NA,0,"100837418"
"134",1996,NA,NA,"100840518","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100840518",NA,NA,NA,0,"100840518"
