per,toa,toa.1,id,country,inst_size,inst_mob_size,mob_share,per.1,toa.2,ego_country,pub_no,ego_net_size_no,collab_country_no,toa_old,id.1,lagged_expo,adopted,lagged_int_expo,lagged_reg_expo,lagged_nat_expo,id.2
2004,2006,2006,60012957,usa,86,36,0.419,2004,2006,NA,NA,NA,NA,NA,60012957,0,0,0,0,0,60012957
2004,1998,1998,60012981,usa,194,102,0.526,2004,1998,usa,1,5,2,1997,60012981,0.714285714,1,0.29,0,0.43,60012981
2004,2012,2012,60013060,usa,3,1,0.333,2004,2012,NA,NA,NA,NA,NA,60013060,0,0,0,0,0,60013060
2004,2012,2012,60013096,usa,6,0,0,2004,2012,NA,NA,NA,NA,NA,60013096,0,0,0,0,0,60013096
2004,2013,2013,60013099,usa,7,2,0.286,2004,2013,NA,NA,NA,NA,NA,60013099,0,0,0,0,0,60013099
2004,2008,2008,60013123,usa,23,10,0.435,2004,2008,usa,1,2,1,2004,60013123,0,0,0,0,0,60013123
2004,2011,2011,60013223,usa,5,4,0.8,2004,2011,NA,NA,NA,NA,NA,60013223,0,0,0,0,0,60013223
2004,2005,2005,60013227,usa,90,33,0.367,2004,2005,NA,NA,NA,NA,NA,60013227,0,0,0,0,0,60013227
2004,2009,2009,60013234,usa,4,2,0.5,2004,2009,NA,NA,NA,NA,NA,60013234,0,0,0,0,0,60013234
2004,2013,2013,60013278,can,6,4,0.667,2004,2013,NA,NA,NA,NA,NA,60013278,0,0,0,0,0,60013278
2004,2011,2011,60013335,usa,2,0,0,2004,2011,NA,NA,NA,NA,NA,60013335,0,0,0,0,0,60013335
2004,1998,1998,60013340,usa,12,1,0.083,2004,1998,NA,NA,NA,NA,NA,60013340,0,1,0,0,0,60013340
2004,2001,2001,60013369,usa,220,80,0.364,2004,2001,usa,5,21,4,2000,60013369,0.818181818,1,0.45,0,0.36,60013369
2004,1998,1998,60013372,usa,116,25,0.216,2004,1998,usa,1,1,1,1997,60013372,0,1,0,0,0,60013372
2004,1997,1997,60013402,usa,230,41,0.178,2004,1997,usa,10,14,4,1996,60013402,1,1,0,0.33,0.67,60013402
2004,2010,2010,60013404,usa,12,0,0,2004,2010,NA,NA,NA,NA,NA,60013404,0,0,0,0,0,60013404
2004,1998,1998,60013409,usa,151,60,0.397,2004,1998,NA,NA,NA,NA,NA,60013409,0,1,0,0,0,60013409
2004,2000,2000,60013609,usa,43,17,0.395,2004,2000,usa,3,3,2,1997,60013609,1,1,0.67,0,0.33,60013609
2004,2008,2008,60013610,usa,10,5,0.5,2004,2008,NA,NA,NA,NA,NA,60013610,0,0,0,0,0,60013610
2004,2013,2013,60013671,usa,5,0,0,2004,2013,NA,NA,NA,NA,NA,60013671,0,0,0,0,0,60013671
2004,1998,1998,60013780,usa,45,16,0.356,2004,1998,usa,1,1,1,1997,60013780,1,1,0,0,1,60013780
2004,2006,2006,60013791,usa,26,11,0.423,2004,2006,NA,NA,NA,NA,NA,60013791,0,0,0,0,0,60013791
2004,2010,2010,60013813,usa,10,0,0,2004,2010,NA,NA,NA,NA,NA,60013813,0,0,0,0,0,60013813
2004,2009,2009,60013871,usa,42,16,0.381,2004,2009,NA,NA,NA,NA,NA,60013871,0,0,0,0,0,60013871
2004,2016,2016,60013936,usa,6,6,1,2004,2016,NA,NA,NA,NA,NA,60013936,0,0,0,0,0,60013936
2004,1999,1999,60013959,usa,134,48,0.358,2004,1999,usa,3,2,1,1997,60013959,0.666666667,1,0,0,0.67,60013959
2004,2013,2013,60013994,usa,11,2,0.182,2004,2013,NA,NA,NA,NA,NA,60013994,0,0,0,0,0,60013994
2004,2011,2011,60014014,usa,26,6,0.231,2004,2011,usa,2,4,1,2004,60014014,0,0,0,0,0,60014014
2004,1997,1997,60014054,can,20,16,0.8,2004,1997,NA,NA,NA,NA,NA,60014054,1,1,0,0,1,60014054
2004,2012,2012,60014146,usa,9,1,0.111,2004,2012,NA,NA,NA,NA,NA,60014146,0,0,0,0,0,60014146
2004,2001,2001,60014171,can,37,11,0.297,2004,2001,can,2,3,2,1996,60014171,1,1,0,1,0,60014171
2004,1998,1998,60014232,usa,75,32,0.427,2004,1998,usa,3,7,1,1997,60014232,0.666666667,1,0,0,0.67,60014232
2004,2000,2000,60014313,usa,80,21,0.263,2004,2000,usa,5,11,2,1999,60014313,1,1,0.5,0,0.5,60014313
2004,1999,1999,60014334,usa,201,97,0.483,2004,1999,usa,7,14,4,1998,60014334,1,1,1,0,0,60014334
2004,1997,1997,60014439,usa,127,47,0.37,2004,1997,usa,4,4,2,1996,60014439,1,1,0,0,1,60014439
2004,2013,2013,60014455,usa,5,1,0.2,2004,2013,NA,NA,NA,NA,NA,60014455,0,0,0,0,0,60014455
2004,2015,2015,60014468,can,13,10,0.769,2004,2015,NA,NA,NA,NA,NA,60014468,0,0,0,0,0,60014468
2004,2010,2010,60014491,usa,13,1,0.077,2004,2010,NA,NA,NA,NA,NA,60014491,0,0,0,0,0,60014491
2004,2003,2003,60014567,usa,10,6,0.6,2004,2003,NA,NA,NA,NA,NA,60014567,0,1,0,0,0,60014567
2004,2009,2009,60014569,usa,7,4,0.571,2004,2009,usa,1,1,1,2004,60014569,0,0,0,0,0,60014569
2004,1998,1998,60014611,usa,22,1,0.045,2004,1998,usa,2,4,1,1996,60014611,0,1,0,0,0,60014611
2004,2001,2001,60014653,usa,79,41,0.519,2004,2001,usa,1,1,1,1999,60014653,1,1,0,0,1,60014653
2004,2011,2011,60014662,usa,6,3,0.5,2004,2011,NA,NA,NA,NA,NA,60014662,0,0,0,0,0,60014662
2004,2000,2000,60014739,usa,103,41,0.398,2004,2000,NA,NA,NA,NA,NA,60014739,0,1,0,0,0,60014739
2004,2000,2000,60014754,usa,77,39,0.506,2004,2000,NA,NA,NA,NA,NA,60014754,0,1,0,0,0,60014754
2004,2016,2016,60014825,usa,3,1,0.333,2004,2016,NA,NA,NA,NA,NA,60014825,0,0,0,0,0,60014825
2004,2009,2009,60014933,usa,23,16,0.696,2004,2009,NA,NA,NA,NA,NA,60014933,0,0,0,0,0,60014933
2004,2011,2011,60014952,usa,3,1,0.333,2004,2011,NA,NA,NA,NA,NA,60014952,0,0,0,0,0,60014952
2004,2009,2009,60014968,usa,7,2,0.286,2004,2009,NA,NA,NA,NA,NA,60014968,0,0,0,0,0,60014968
2004,2016,2016,60015018,usa,1,0,0,2004,2016,NA,NA,NA,NA,NA,60015018,0,0,0,0,0,60015018
2004,2001,2001,60015023,usa,63,34,0.54,2004,2001,NA,NA,NA,NA,NA,60015023,0,1,0,0,0,60015023
2004,2014,2014,60015057,usa,7,1,0.143,2004,2014,NA,NA,NA,NA,NA,60015057,0,0,0,0,0,60015057
2004,2010,2010,60015112,usa,84,9,0.107,2004,2010,NA,NA,NA,NA,NA,60015112,0,0,0,0,0,60015112
2004,2009,2009,60015140,usa,10,2,0.2,2004,2009,NA,NA,NA,NA,NA,60015140,0,0,0,0,0,60015140
2004,2012,2012,60015161,usa,3,0,0,2004,2012,NA,NA,NA,NA,NA,60015161,0,0,0,0,0,60015161
2004,2006,2006,60015183,usa,102,33,0.324,2004,2006,NA,NA,NA,NA,NA,60015183,0,0,0,0,0,60015183
2004,1997,1997,60015186,can,74,34,0.459,2004,1997,NA,NA,NA,NA,NA,60015186,0,1,0,0,0,60015186
2004,2006,2006,60015206,usa,26,7,0.269,2004,2006,usa,1,2,1,2004,60015206,0,0,0,0,0,60015206
2004,2010,2010,60015257,usa,3,2,0.667,2004,2010,NA,NA,NA,NA,NA,60015257,0,0,0,0,0,60015257
2004,2008,2008,60015272,usa,1,0,0,2004,2008,NA,NA,NA,NA,NA,60015272,0,0,0,0,0,60015272
2004,2003,2003,60015277,usa,68,24,0.353,2004,2003,usa,4,7,3,2001,60015277,0.75,1,0,0,0.75,60015277
2004,2016,2016,60015278,usa,5,2,0.4,2004,2016,NA,NA,NA,NA,NA,60015278,1,0,0,0,1,60015278
2004,2006,2006,60015404,usa,17,2,0.118,2004,2006,NA,NA,NA,NA,NA,60015404,0,0,0,0,0,60015404
2004,2007,2007,60015457,usa,24,5,0.208,2004,2007,NA,NA,NA,NA,NA,60015457,1,0,0.5,0,0.5,60015457
2004,1997,1997,60015481,usa,487,137,0.281,2004,1997,usa,11,31,8,1996,60015481,0.947368421,1,0.47,0.05,0.42,60015481
2004,2008,2008,60015527,usa,8,8,1,2004,2008,NA,NA,NA,NA,NA,60015527,0,0,0,0,0,60015527
2004,2006,2006,60015543,usa,209,60,0.287,2004,2006,NA,NA,NA,NA,NA,60015543,0,0,0,0,0,60015543
2004,2013,2013,60015564,usa,9,5,0.556,2004,2013,NA,NA,NA,NA,NA,60015564,0,0,0,0,0,60015564
2004,2008,2008,60015573,usa,9,3,0.333,2004,2008,NA,NA,NA,NA,NA,60015573,0,0,0,0,0,60015573
2004,2003,2003,60015574,usa,36,14,0.389,2004,2003,usa,2,3,1,1999,60015574,1,1,1,0,0,60015574
2004,2012,2012,60015615,usa,4,2,0.5,2004,2012,NA,NA,NA,NA,NA,60015615,0,0,0,0,0,60015615
2004,2008,2008,60015639,can,3,2,0.667,2004,2008,NA,NA,NA,NA,NA,60015639,0,0,0,0,0,60015639
2004,2012,2012,60015664,usa,3,2,0.667,2004,2012,NA,NA,NA,NA,NA,60015664,0,0,0,0,0,60015664
2004,2017,2017,60015717,can,5,3,0.6,2004,2017,NA,NA,NA,NA,NA,60015717,0,0,0,0,0,60015717
2004,2006,2006,60015720,usa,12,1,0.083,2004,2006,NA,NA,NA,NA,NA,60015720,0,0,0,0,0,60015720
2004,2008,2008,60015753,usa,5,3,0.6,2004,2008,NA,NA,NA,NA,NA,60015753,0,0,0,0,0,60015753
2004,2015,2015,60015765,can,4,3,0.75,2004,2015,NA,NA,NA,NA,NA,60015765,0,0,0,0,0,60015765
2004,2002,2002,60015849,usa,23,8,0.348,2004,2002,usa,2,8,3,1997,60015849,0,1,0,0,0,60015849
2004,2004,2004,60015881,can,76,21,0.276,2004,2004,can,2,3,1,2003,60015881,0.5,1,0,0,0.5,60015881
2004,2005,2005,60015891,usa,20,10,0.5,2004,2005,NA,NA,NA,NA,NA,60015891,1,0,0,0,1,60015891
2004,2000,2000,60015913,can,141,56,0.397,2004,2000,can,3,2,1,1999,60015913,0,1,0,0,0,60015913
2004,2001,2001,60015941,usa,53,13,0.245,2004,2001,usa,3,8,2,2000,60015941,1,1,0,0,1,60015941
2004,1997,1997,60016005,can,46,23,0.5,2004,1997,NA,NA,NA,NA,NA,60016005,0,1,0,0,0,60016005
2004,2004,2004,60016053,usa,7,2,0.286,2004,2004,usa,1,1,1,2000,60016053,0,1,0,0,0,60016053
2004,2017,2017,60016069,usa,4,0,0,2004,2017,NA,NA,NA,NA,NA,60016069,0,0,0,0,0,60016069
2004,2016,2016,60016081,usa,3,3,1,2004,2016,NA,NA,NA,NA,NA,60016081,0,0,0,0,0,60016081
2004,2006,2006,60016173,usa,42,25,0.595,2004,2006,NA,NA,NA,NA,NA,60016173,1,0,0.33,0,0.67,60016173
2004,2013,2013,60016200,usa,5,2,0.4,2004,2013,NA,NA,NA,NA,NA,60016200,0,0,0,0,0,60016200
2004,2011,2011,60016247,usa,5,2,0.4,2004,2011,NA,NA,NA,NA,NA,60016247,0,0,0,0,0,60016247
2004,2017,2017,60016257,usa,7,2,0.286,2004,2017,NA,NA,NA,NA,NA,60016257,0,0,0,0,0,60016257
2004,2005,2005,60016261,usa,20,10,0.5,2004,2005,NA,NA,NA,NA,NA,60016261,0,0,0,0,0,60016261
2004,2002,2002,60016280,usa,33,10,0.303,2004,2002,usa,3,11,5,1999,60016280,1,1,0,0,1,60016280
2004,2017,2017,60016326,usa,5,0,0,2004,2017,NA,NA,NA,NA,NA,60016326,0,0,0,0,0,60016326
2004,2015,2015,60016344,usa,5,0,0,2004,2015,NA,NA,NA,NA,NA,60016344,0,0,0,0,0,60016344
2004,2013,2013,60016497,usa,1,0,0,2004,2013,NA,NA,NA,NA,NA,60016497,0,0,0,0,0,60016497
2004,2014,2014,60016602,usa,17,2,0.118,2004,2014,NA,NA,NA,NA,NA,60016602,0,0,0,0,0,60016602
2004,1997,1997,60016619,usa,1,0,0,2004,1997,NA,NA,NA,NA,NA,60016619,0,1,0,0,0,60016619
2004,2009,2009,60016634,usa,2,1,0.5,2004,2009,usa,1,2,1,2004,60016634,0,0,0,0,0,60016634
2004,2017,2017,60016643,usa,13,1,0.077,2004,2017,NA,NA,NA,NA,NA,60016643,0,0,0,0,0,60016643
2004,2012,2012,60016660,usa,9,6,0.667,2004,2012,NA,NA,NA,NA,NA,60016660,0,0,0,0,0,60016660
2004,2013,2013,60016662,usa,13,1,0.077,2004,2013,NA,NA,NA,NA,NA,60016662,0,0,0,0,0,60016662
2004,2011,2011,60016730,usa,19,8,0.421,2004,2011,NA,NA,NA,NA,NA,60016730,0,0,0,0,0,60016730
2004,2002,2002,60016733,usa,125,40,0.32,2004,2002,usa,8,17,5,2001,60016733,0.5,1,0.25,0,0.25,60016733
2004,1998,1998,60016782,usa,343,163,0.475,2004,1998,usa,5,15,3,1996,60016782,0.6,1,0.13,0.13,0.33,60016782
2004,1997,1997,60016849,can,365,188,0.515,2004,1997,can,4,9,6,1996,60016849,0.8,1,0.2,0.2,0.4,60016849
2004,2007,2007,60016983,can,26,9,0.346,2004,2007,NA,NA,NA,NA,NA,60016983,0,0,0,0,0,60016983
2004,2012,2012,60017018,can,20,11,0.55,2004,2012,NA,NA,NA,NA,NA,60017018,0,0,0,0,0,60017018
2004,2006,2006,60017031,usa,16,6,0.375,2004,2006,NA,NA,NA,NA,NA,60017031,0,0,0,0,0,60017031
2004,2017,2017,60017093,usa,6,1,0.167,2004,2017,NA,NA,NA,NA,NA,60017093,0,0,0,0,0,60017093
2004,2017,2017,60017094,can,5,1,0.2,2004,2017,NA,NA,NA,NA,NA,60017094,0,0,0,0,0,60017094
2004,2003,2003,60017130,usa,22,1,0.045,2004,2003,NA,NA,NA,NA,NA,60017130,0,1,0,0,0,60017130
2004,2010,2010,60017216,usa,5,4,0.8,2004,2010,NA,NA,NA,NA,NA,60017216,0,0,0,0,0,60017216
2004,2008,2008,60017252,usa,32,23,0.719,2004,2008,NA,NA,NA,NA,NA,60017252,0,0,0,0,0,60017252
2004,2006,2006,60017336,usa,42,20,0.476,2004,2006,NA,NA,NA,NA,NA,60017336,0,0,0,0,0,60017336
2004,2009,2009,60017367,can,7,5,0.714,2004,2009,NA,NA,NA,NA,NA,60017367,0,0,0,0,0,60017367
2004,2005,2005,60017412,usa,36,5,0.139,2004,2005,usa,1,4,1,2004,60017412,0,0,0,0,0,60017412
2004,2015,2015,60017457,usa,3,0,0,2004,2015,NA,NA,NA,NA,NA,60017457,0,0,0,0,0,60017457
2004,2009,2009,60017592,can,10,8,0.8,2004,2009,NA,NA,NA,NA,NA,60017592,0,0,0,0,0,60017592
2004,2013,2013,60017606,usa,4,0,0,2004,2013,NA,NA,NA,NA,NA,60017606,0,0,0,0,0,60017606
2004,2000,2000,60017672,usa,24,14,0.583,2004,2000,NA,NA,NA,NA,NA,60017672,0,1,0,0,0,60017672
2004,1997,1997,60017777,usa,243,97,0.399,2004,1997,usa,12,30,8,1996,60017777,0.852941176,1,0.35,0,0.5,60017777
2004,2004,2004,60017994,usa,210,96,0.457,2004,2004,usa,2,4,1,1997,60017994,0,1,0,0,0,60017994
2004,2012,2012,60018043,usa,8,1,0.125,2004,2012,NA,NA,NA,NA,NA,60018043,0,0,0,0,0,60018043
2004,2011,2011,60018141,usa,7,1,0.143,2004,2011,NA,NA,NA,NA,NA,60018141,0,0,0,0,0,60018141
2004,2002,2002,60018179,usa,22,5,0.227,2004,2002,usa,1,1,1,1996,60018179,0,1,0,0,0,60018179
2004,2002,2002,60018208,usa,35,7,0.2,2004,2002,usa,1,2,1,1996,60018208,1,1,0,0,1,60018208
2004,2016,2016,60018306,usa,6,1,0.167,2004,2016,NA,NA,NA,NA,NA,60018306,0,0,0,0,0,60018306
2004,2009,2009,60018319,usa,3,1,0.333,2004,2009,NA,NA,NA,NA,NA,60018319,0,0,0,0,0,60018319
2004,2012,2012,60018425,usa,2,1,0.5,2004,2012,NA,NA,NA,NA,NA,60018425,0,0,0,0,0,60018425
2004,2014,2014,60018466,usa,8,0,0,2004,2014,NA,NA,NA,NA,NA,60018466,0,0,0,0,0,60018466
2004,2011,2011,60018471,can,8,3,0.375,2004,2011,NA,NA,NA,NA,NA,60018471,0,0,0,0,0,60018471
2004,2012,2012,60018481,usa,4,4,1,2004,2012,NA,NA,NA,NA,NA,60018481,0,0,0,0,0,60018481
2004,1997,1997,60018491,can,63,28,0.444,2004,1997,NA,NA,NA,NA,NA,60018491,0,1,0,0,0,60018491
2004,2008,2008,60018495,can,3,1,0.333,2004,2008,NA,NA,NA,NA,NA,60018495,0,0,0,0,0,60018495
2004,2013,2013,60018527,usa,17,5,0.294,2004,2013,NA,NA,NA,NA,NA,60018527,0,0,0,0,0,60018527
2004,1998,1998,60018573,usa,34,5,0.147,2004,1998,NA,NA,NA,NA,NA,60018573,0.5,1,0,0,0.5,60018573
2004,2012,2012,60018691,usa,4,2,0.5,2004,2012,NA,NA,NA,NA,NA,60018691,0,0,0,0,0,60018691
2004,2012,2012,60018701,usa,12,7,0.583,2004,2012,NA,NA,NA,NA,NA,60018701,0,0,0,0,0,60018701
2004,2002,2002,60018741,usa,60,8,0.133,2004,2002,usa,1,1,1,2001,60018741,0,1,0,0,0,60018741
2004,2014,2014,60018859,usa,7,0,0,2004,2014,NA,NA,NA,NA,NA,60018859,0,0,0,0,0,60018859
2004,2016,2016,60018917,usa,3,1,0.333,2004,2016,NA,NA,NA,NA,NA,60018917,0,0,0,0,0,60018917
2004,2008,2008,60018922,usa,19,7,0.368,2004,2008,NA,NA,NA,NA,NA,60018922,0,0,0,0,0,60018922
2004,2000,2000,60018926,usa,22,6,0.273,2004,2000,NA,NA,NA,NA,NA,60018926,0,1,0,0,0,60018926
2004,2008,2008,60018988,usa,8,5,0.625,2004,2008,NA,NA,NA,NA,NA,60018988,0,0,0,0,0,60018988
2004,2004,2004,60019000,can,24,7,0.292,2004,2004,can,1,2,1,1997,60019000,0,1,0,0,0,60019000
2004,2001,2001,60019012,usa,64,20,0.313,2004,2001,usa,2,15,5,2000,60019012,1,1,0.4,0,0.6,60019012
2004,2016,2016,60019135,usa,3,0,0,2004,2016,NA,NA,NA,NA,NA,60019135,0,0,0,0,0,60019135
2004,2015,2015,60019187,usa,8,0,0,2004,2015,NA,NA,NA,NA,NA,60019187,0,0,0,0,0,60019187
2004,2016,2016,60019188,usa,1,0,0,2004,2016,NA,NA,NA,NA,NA,60019188,0,0,0,0,0,60019188
2004,2017,2017,60019216,usa,2,1,0.5,2004,2017,NA,NA,NA,NA,NA,60019216,0,0,0,0,0,60019216
2004,1999,1999,60019289,usa,8,2,0.25,2004,1999,NA,NA,NA,NA,NA,60019289,0,1,0,0,0,60019289
2004,2010,2010,60019348,usa,3,0,0,2004,2010,NA,NA,NA,NA,NA,60019348,0,0,0,0,0,60019348
2004,1998,1998,60019356,usa,69,24,0.348,2004,1998,usa,6,15,4,1996,60019356,1,1,0.2,0,0.8,60019356
2004,2015,2015,60019369,usa,6,1,0.167,2004,2015,NA,NA,NA,NA,NA,60019369,0,0,0,0,0,60019369
2004,2008,2008,60019404,usa,8,3,0.375,2004,2008,NA,NA,NA,NA,NA,60019404,1,0,0,0,1,60019404
2004,2015,2015,60019424,usa,2,0,0,2004,2015,NA,NA,NA,NA,NA,60019424,0,0,0,0,0,60019424
2004,2016,2016,60019446,usa,4,2,0.5,2004,2016,NA,NA,NA,NA,NA,60019446,0,0,0,0,0,60019446
2004,2013,2013,60019526,usa,4,2,0.5,2004,2013,NA,NA,NA,NA,NA,60019526,0,0,0,0,0,60019526
2004,2005,2005,60019595,usa,23,0,0,2004,2005,NA,NA,NA,NA,NA,60019595,0,0,0,0,0,60019595
2004,2016,2016,60019600,usa,6,2,0.333,2004,2016,NA,NA,NA,NA,NA,60019600,0,0,0,0,0,60019600
2004,2008,2008,60019647,usa,40,17,0.425,2004,2008,NA,NA,NA,NA,NA,60019647,0,0,0,0,0,60019647
2004,1997,1997,60019674,usa,61,20,0.328,2004,1997,usa,1,1,1,1996,60019674,0,1,0,0,0,60019674
2004,2015,2015,60019740,usa,8,1,0.125,2004,2015,NA,NA,NA,NA,NA,60019740,0,0,0,0,0,60019740
2004,2017,2017,60019868,usa,3,2,0.667,2004,2017,NA,NA,NA,NA,NA,60019868,0,0,0,0,0,60019868
2004,2005,2005,60019905,usa,81,24,0.296,2004,2005,NA,NA,NA,NA,NA,60019905,1,0,0.67,0,0.33,60019905
2004,2000,2000,60019909,usa,72,17,0.236,2004,2000,usa,1,1,1,1999,60019909,0,1,0,0,0,60019909
2004,2011,2011,60019991,can,7,6,0.857,2004,2011,NA,NA,NA,NA,NA,60019991,0,0,0,0,0,60019991
2004,2015,2015,60020059,usa,21,3,0.143,2004,2015,NA,NA,NA,NA,NA,60020059,0,0,0,0,0,60020059
2004,2011,2011,60020204,usa,7,4,0.571,2004,2011,NA,NA,NA,NA,NA,60020204,0,0,0,0,0,60020204
2004,2016,2016,60020296,usa,3,0,0,2004,2016,NA,NA,NA,NA,NA,60020296,0,0,0,0,0,60020296
2004,2017,2017,60020301,usa,4,1,0.25,2004,2017,NA,NA,NA,NA,NA,60020301,0,0,0,0,0,60020301
2004,2002,2002,60020304,usa,58,16,0.276,2004,2002,NA,NA,NA,NA,NA,60020304,0.5,1,0,0,0.5,60020304
2004,2015,2015,60020359,usa,6,5,0.833,2004,2015,NA,NA,NA,NA,NA,60020359,0,0,0,0,0,60020359
2004,2002,2002,60020418,usa,10,2,0.2,2004,2002,usa,1,2,1,1999,60020418,0,1,0,0,0,60020418
2004,2001,2001,60020420,usa,21,0,0,2004,2001,usa,1,1,1,2000,60020420,1,1,0,0,1,60020420
2004,2017,2017,60020441,usa,3,0,0,2004,2017,NA,NA,NA,NA,NA,60020441,0,0,0,0,0,60020441
2004,2015,2015,60020462,usa,3,3,1,2004,2015,NA,NA,NA,NA,NA,60020462,0,0,0,0,0,60020462
2004,2009,2009,60020468,usa,3,2,0.667,2004,2009,NA,NA,NA,NA,NA,60020468,0,0,0,0,0,60020468
2004,2009,2009,60020469,usa,62,23,0.371,2004,2009,NA,NA,NA,NA,NA,60020469,0,0,0,0,0,60020469
2004,1997,1997,60020547,usa,155,34,0.219,2004,1997,usa,2,2,1,1996,60020547,1,1,0,0,1,60020547
2004,2010,2010,60020565,usa,47,13,0.277,2004,2010,NA,NA,NA,NA,NA,60020565,0,0,0,0,0,60020565
2004,2003,2003,60020567,usa,3,1,0.333,2004,2003,NA,NA,NA,NA,NA,60020567,0.857142857,1,0.14,0,0.71,60020567
2004,2011,2011,60020590,usa,15,3,0.2,2004,2011,NA,NA,NA,NA,NA,60020590,0,0,0,0,0,60020590
2004,2011,2011,60020626,usa,2,0,0,2004,2011,NA,NA,NA,NA,NA,60020626,0,0,0,0,0,60020626
2004,2003,2003,60020633,usa,29,7,0.241,2004,2003,usa,1,1,1,1998,60020633,1,1,0,0,1,60020633
2004,2015,2015,60020638,usa,2,0,0,2004,2015,NA,NA,NA,NA,NA,60020638,0,0,0,0,0,60020638
2004,2005,2005,60020791,usa,11,5,0.455,2004,2005,NA,NA,NA,NA,NA,60020791,0,0,0,0,0,60020791
2004,2014,2014,60020804,usa,3,1,0.333,2004,2014,NA,NA,NA,NA,NA,60020804,0,0,0,0,0,60020804
2004,2008,2008,60020873,usa,35,7,0.2,2004,2008,NA,NA,NA,NA,NA,60020873,0,0,0,0,0,60020873
2004,2013,2013,60020908,usa,42,5,0.119,2004,2013,NA,NA,NA,NA,NA,60020908,0,0,0,0,0,60020908
2004,2004,2004,60020948,usa,5,1,0.2,2004,2004,usa,1,1,1,2003,60020948,0,1,0,0,0,60020948
2004,2015,2015,60020949,usa,2,1,0.5,2004,2015,usa,1,4,2,2004,60020949,0,0,0,0,0,60020949
2004,2009,2009,60020999,usa,23,13,0.565,2004,2009,NA,NA,NA,NA,NA,60020999,0,0,0,0,0,60020999
2004,2006,2006,60021013,usa,6,2,0.333,2004,2006,usa,2,6,1,2004,60021013,0,0,0,0,0,60021013
2004,2012,2012,60021023,usa,11,0,0,2004,2012,NA,NA,NA,NA,NA,60021023,0,0,0,0,0,60021023
2004,2003,2003,60021121,usa,34,11,0.324,2004,2003,usa,2,3,1,2002,60021121,1,1,0,0,1,60021121
2004,2014,2014,60021137,usa,3,2,0.667,2004,2014,NA,NA,NA,NA,NA,60021137,0,0,0,0,0,60021137
2004,2002,2002,60021143,usa,20,3,0.15,2004,2002,usa,1,1,1,1999,60021143,0,1,0,0,0,60021143
2004,2005,2005,60021160,usa,85,31,0.365,2004,2005,usa,2,15,7,2004,60021160,0,0,0,0,0,60021160
2004,2007,2007,60021191,usa,23,7,0.304,2004,2007,NA,NA,NA,NA,NA,60021191,0,0,0,0,0,60021191
2004,2013,2013,60021211,usa,13,3,0.231,2004,2013,NA,NA,NA,NA,NA,60021211,0,0,0,0,0,60021211
2004,2010,2010,60021212,usa,3,1,0.333,2004,2010,NA,NA,NA,NA,NA,60021212,0,0,0,0,0,60021212
2004,2013,2013,60021235,usa,3,2,0.667,2004,2013,NA,NA,NA,NA,NA,60021235,0,0,0,0,0,60021235
2004,2004,2004,60021285,usa,40,10,0.25,2004,2004,usa,1,2,1,2003,60021285,0,1,0,0,0,60021285
2004,2013,2013,60021334,usa,13,2,0.154,2004,2013,NA,NA,NA,NA,NA,60021334,0,0,0,0,0,60021334
2004,1998,1998,60021439,usa,114,8,0.07,2004,1998,NA,NA,NA,NA,NA,60021439,0,1,0,0,0,60021439
2004,2008,2008,60021478,can,5,2,0.4,2004,2008,NA,NA,NA,NA,NA,60021478,0,0,0,0,0,60021478
2004,2003,2003,60021497,usa,18,3,0.167,2004,2003,NA,NA,NA,NA,NA,60021497,1,1,0.4,0,0.6,60021497
2004,2000,2000,60021508,usa,130,23,0.177,2004,2000,usa,2,2,1,1999,60021508,1,1,0,0,1,60021508
2004,1997,1997,60021519,usa,102,52,0.51,2004,1997,NA,NA,NA,NA,NA,60021519,0.857142857,1,0.43,0,0.43,60021519
2004,2001,2001,60021566,usa,5,1,0.2,2004,2001,NA,NA,NA,NA,NA,60021566,0,1,0,0,0,60021566
2004,1998,1998,60021568,usa,37,7,0.189,2004,1998,NA,NA,NA,NA,NA,60021568,0,1,0,0,0,60021568
2004,2014,2014,60021578,usa,11,1,0.091,2004,2014,NA,NA,NA,NA,NA,60021578,0,0,0,0,0,60021578
2004,2011,2011,60021600,can,24,13,0.542,2004,2011,NA,NA,NA,NA,NA,60021600,0,0,0,0,0,60021600
2004,2004,2004,60021624,usa,60,23,0.383,2004,2004,usa,1,1,1,2002,60021624,0,1,0,0,0,60021624
2004,2017,2017,60021781,can,2,1,0.5,2004,2017,NA,NA,NA,NA,NA,60021781,0,0,0,0,0,60021781
2004,2001,2001,60021784,usa,83,29,0.349,2004,2001,NA,NA,NA,NA,NA,60021784,1,1,0,0,1,60021784
2004,2016,2016,60021814,usa,6,2,0.333,2004,2016,NA,NA,NA,NA,NA,60021814,0,0,0,0,0,60021814
2004,1997,1997,60021918,usa,87,30,0.345,2004,1997,NA,NA,NA,NA,NA,60021918,0.5,1,0.5,0,0,60021918
2004,2002,2002,60021947,usa,56,22,0.393,2004,2002,usa,1,4,1,2000,60021947,0,1,0,0,0,60021947
2004,2013,2013,60021971,usa,17,7,0.412,2004,2013,NA,NA,NA,NA,NA,60021971,0,0,0,0,0,60021971
2004,2017,2017,60022056,usa,3,3,1,2004,2017,NA,NA,NA,NA,NA,60022056,0,0,0,0,0,60022056
