afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
60025670,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025703,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0,0,0,0
60025747,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60025765,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0
60025812,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0
60025844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025847,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0
60025858,NA,0,0,0.25,0,0,0,0,0,0,0.166666667,0.153846154,0.153846154,0.153846154,0.6,0.083333333,0.277777778,0.25,0.277777778,0.307692308,0.173913043,0.227272727
60025888,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025930,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025965,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025988,NA,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0.058823529,0.071428571,0,0.166666667,0.222222222,0.1875,0.25
60026000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60026019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60026055,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0.5,0.666666667,0,0,0.666666667
60026108,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.6
60026134,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.5,0.2,0.333333333
60026169,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0,0,0,0.2,0.5,0,0
60026208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,0,0
60026281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60026285,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0.272727273,0.157894737,0.1875,0.333333333
60026298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.2,0,0,0,0
60026405,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.142857143,0.142857143,0,0.166666667
60026434,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.142857143,0.375,0,0.6,0,0,0
60026457,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60026552,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60026556,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60026559,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0
60026777,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,1,0,1,1,0.105263158,1,0.363636364
60026796,NA,0,0,0,0,0,0,0,0,0.5,0.333333333,0,0,0,0.2,0,0,0.75,0.333333333,0.5,0.4,0.285714286
60026810,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.2,0.5
60026929,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027152,NA,0,0,0,0.5,0,0,0,0.285714286,0,0,0.2,0,1,1,0.333333333,1,0.230769231,0,0.166666667,0.214285714,0
60027161,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0
60027235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027282,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333,0,0.461538462,0.571428571,0.166666667,0.4,1
60027298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027332,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.142857143,0.4,0,0,0,0,0.666666667
60027382,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027509,NA,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.230769231,0.285714286,0,0
60027548,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60027605,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027649,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027675,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0.25,0,1,0.272727273
60027703,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027800,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.5,0,0
60027811,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333,0,0.5,0.285714286,0,0.25
60027821,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0,0,0,0
60027844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.666666667
60027856,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0
60027886,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027906,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60027936,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286
60027981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60028039,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.181818182
60028054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028068,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
60028109,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028162,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0.666666667,0,0
60028165,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028186,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0.5,0.238095238,0.304347826,0.090909091,0.5,0.25
60028218,NA,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0.285714286,0.028571429,0.166666667
60028235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
60028236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028287,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,0.217391304
60028306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028349,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028352,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028356,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.6,0,0
60028370,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028378,NA,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.117647059,1,0.153846154,0,0.071428571,0.5,0.333333333
60028419,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333333,0,1,0.25,0,0.5,0,0.1
60028442,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028502,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714286,0
60028704,NA,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0
60028711,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60028868,NA,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0.111111111,0.666666667,0.47826087
60028900,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,1
60029080,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
60029082,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
60029091,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.272727273,0,0
60029129,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.125,0.076923077
60029183,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
60029257,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029367,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029411,NA,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0.5,0,0
60029444,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0.533333333
60029543,NA,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0.111111111,0,0
60029616,NA,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.153846154,0.25,0.076923077,0.285714286,0.142857143
60029622,NA,0,0,0,0,0,0.5,0,1,0,0,0,0.033333333,0.133333333,0.307692308,0.05,0.333333333,0.130434783,0,0.25,0.2,0.227272727
60029640,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029675,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.214285714,0.333333333,0,0.133333333
60029736,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029767,NA,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1,0,1,0,0,0.285714286,0.461538462,1,0.142857143
60029857,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60029896,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.666666667,0,0,0.6,0.315789474
60030035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030064,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.666666667,0,0,0,0,0
60030109,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030114,NA,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.4,0.2,0.333333333,0.25,0,0.375,0.166666667,0.125
60030115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030124,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.285714286,0.2,0,0.5
60030184,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030216,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030219,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.166666667,1,0,0,0
60030280,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0.111111111,0,0,0,0,0.75,0.6
60030315,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030318,NA,0,0,0,1,0.666666667,0,0,0,0.5,0.4,0.333333333,0.428571429,0.5,0.461538462,0.368421053,0.090909091,0.266666667,0.590909091,0.607142857,0.428571429,0.295081967
60030327,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.75,0,0,0
60030415,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0
60030442,NA,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.571428571,0.333333333,1,0,0,0,0.75,0,0.285714286
60030459,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.666666667
60030495,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030674,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.666666667,0
60030785,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0
60030840,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.0625,0,0.086956522,0.057142857,0.055555556,0.076923077
60030923,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031040,NA,0,0,0,0,0.5,0.666666667,0,0,0,0.142857143,0,0,1,0.333333333,0.444444444,0.4,0.1,0,0,1,0.142857143
60031069,NA,0,0,0,0,0,0,0,0,0,0,0.5,0.153846154,0,0,0.5,0,0.090909091,0.117647059,0.5,0.32,0.285714286
60031106,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.571428571,0.333333333,1,0.375
60031155,NA,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,1,0.5,1,0,0,0,0
60031236,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031261,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60031407,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031411,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031612,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031624,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.1,0.714285714,0.8,0.6,0.466666667
60031699,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0
60031779,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031798,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
60031805,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031813,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031851,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.333333333,0.25,1,0
60031875,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.166666667
60031984,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.083333333,0,0.6,0.3125,0
60032001,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60032154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0
60032256,NA,0,0,0,0,0,0,0,0.5,0,0,0,1,0.5,1,0,0,0,0,0,0,0
60032350,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.166666667,0.25,0.27027027
60032398,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.5,0
60032451,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60032461,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
60032587,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60032694,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.222222222,0,0
60032717,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60032907,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.6,0,0,0.545454545,0.466666667,1,0.380952381
60032942,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0.5,0.571428571,0.5,0.333333333
60032962,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033150,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033159,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.8,1,0.25,0,0.181818182
60033183,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033191,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033197,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033237,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
60033267,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.090909091,0
60033278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60033284,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.166666667,0,0
60033292,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
60033316,NA,0,0,0,0,0,0,0,0,0.166666667,0,0,1,0.2,0,0.333333333,0,0.125,0.1,0.125,0.4,0.2
60033320,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033419,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033476,NA,0,0,0,0,0,0,0,0,0,0,0.5,0.111111111,1,0.333333333,0,0,1,0,0,0,0
60033731,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
60034459,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0
60039507,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60039580,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60042351,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60044069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
60045323,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60050715,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.333333333,0.333333333
60055966,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60056189,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60056209,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60058192,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60063687,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60067083,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0
60068465,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068574,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068575,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60068583,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068588,NA,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
60068590,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0.166666667,0.75,0.25,0.176470588
60068618,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068637,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068651,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068729,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.666666667,0,0
60068778,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068801,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
60068806,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60068809,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.222222222
60068815,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
60068829,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068854,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2
60068856,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
60068857,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60068861,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069013,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069051,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
60069103,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0
60069108,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60069114,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069616,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
60069682,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069907,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60069985,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
60070023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.583333333,0
60070027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070028,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.6,0,0,0,0
60070034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070410,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.090909091,0.214285714,0.5
60070453,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070487,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070490,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.642857143
60070526,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143
60070527,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
60070656,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60071043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60071113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0
60071117,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60071123,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60071136,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60071140,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0
60072128,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072131,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072262,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556
60072269,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0.166666667,1
60072443,NA,0,0,0,0,0,0,0,0,0,0.25,0.222222222,0.111111111,0,0.181818182,0.333333333,0,0.176470588,0.285714286,0.4,0,0.130434783
60072445,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.2
60072450,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072456,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072492,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072494,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072560,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571
60072562,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091
60072567,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60072573,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072630,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60073284,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.142857143,0
60073745,NA,0,0,0,0,0,1,0,1,0.666666667,0.666666667,0.333333333,1,0.2,0.25,0.666666667,0.5,0.090909091,0,0.230769231,0.111111111,0.5
60073757,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60073799,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60073800,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
60073807,NA,0,0,0,0,0,0,0,0,0.5,0,0.5,0,1,0,1,0.166666667,0.5,0.428571429,0.545454545,0.75,0.333333333
60073808,NA,0,0,0,0,0,0,0.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0.857142857
60073816,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.5,0,0,0
60073821,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
