afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60001157,NA,0,0,0,0,0,0,0,0,1,0,3,4,17,16,17,29,28,18,10,2,13,nld
60001166,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ind
60001170,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,1,1,2,kor
60001171,NA,0,0,0,1,1,0,1,0,1,1,3,3,0,0,0,1,0,0,0,2,0,esp
60001187,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,kor
60001224,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,usa
60001255,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,jpn
60001278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mys
60001282,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,chl
60001296,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,hun
60001298,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,chn
60001301,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,4,0,0,0,fra
60001303,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,usa
60001305,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001341,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ind
60001343,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can
60001344,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,usa
60001359,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60001360,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe
60001361,NA,0,0,0,0,0,0,0,1,3,1,8,6,2,6,7,9,5,22,6,14,17,usa
60001362,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,usa
60001377,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,jpn
60001404,NA,0,0,0,0,0,1,1,0,2,0,6,1,0,0,0,0,0,0,0,0,0,fra
60001413,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,usa
60001420,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rus
