"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2","pub_n"
"5568",2012,2010,2010,"60005499","bra",9,1,0.111,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60005499",0,0,0,1,"60005499",NA
"5569",2012,NA,NA,"60005554","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005554",0,0,0,0,"60005554",NA
"5570",2012,2012,2012,"60005618","mex",2,2,1,2012,2012,"mex",1,1,1,2007,"62","5","8.065","60005618",0,0,0,1,"60005618",1
"5571",2012,NA,NA,"60005847","mex",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005847",0,0,0,0,"60005847",NA
"5572",2012,NA,NA,"60005881","chl",5,4,0.8,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005881",0,0,0,0,"60005881",NA
"5573",2012,2008,2008,"60006028","bra",71,20,0.282,2012,2008,"bra",2,1,1,2007,"35","2","5.714","60006028",1,0,3,1,"60006028",2
"5574",2012,NA,NA,"60006171","bra",2,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006171",0,0,0,0,"60006171",NA
"5575",2012,NA,NA,"60006469","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006469",0,0,0,0,"60006469",NA
"5576",2012,2005,2005,"60006726","bra",85,23,0.271,2012,2005,"bra",13,15,3,2004,"11","8","72.727","60006726",1,0,7,1,"60006726",13
"5577",2012,2003,2003,"60008088","bra",186,56,0.301,2012,2003,"bra",4,4,1,2000,"24","1","4.167","60008088",12,0,2,1,"60008088",4
"5578",2012,NA,NA,"60008167","mex",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008167",0,0,0,0,"60008167",NA
"5579",2012,NA,NA,"60008547","arg",9,2,0.222,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008547",0,0,0,0,"60008547",NA
"5580",2012,2008,2008,"60008781","chl",14,10,0.714,2012,2008,"chl",2,5,4,2006,"47","21","44.681","60008781",5,0,0,1,"60008781",2
"5581",2012,NA,NA,"60008943","mex",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008943",0,0,0,0,"60008943",NA
"5582",2012,2015,2015,"60008944","arg",14,0,0,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60008944",0,0,0,0,"60008944",NA
"5583",2012,NA,NA,"60009065","arg",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009065",0,0,0,0,"60009065",NA
"5584",2012,NA,NA,"60009128","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009128",0,0,0,0,"60009128",NA
"5585",2012,2009,2009,"60009149","mex",12,6,0.5,2012,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60009149",0,0,0,1,"60009149",NA
"5586",2012,NA,NA,"60009264","arg",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009264",0,0,0,0,"60009264",NA
"5587",2012,2011,2011,"60009625","bra",14,3,0.214,2012,2011,"bra",1,1,1,2009,"34","4","11.765","60009625",0,0,1,1,"60009625",1
"5588",2012,NA,NA,"60009771","mex",3,2,0.667,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009771",0,0,0,0,"60009771",NA
"5589",2012,NA,NA,"60010144","chl",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60010144",0,0,0,0,"60010144",NA
"5590",2012,2017,2017,"60010253","bra",8,0,0,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60010253",0,0,0,0,"60010253",NA
"5591",2012,2016,2016,"60010295","bra",2,1,0.5,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60010295",0,0,0,0,"60010295",NA
"5592",2012,2014,2014,"60010749","arg",1,0,0,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60010749",0,2,0,0,"60010749",NA
"5593",2012,NA,NA,"60011039","bra",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011039",0,0,0,0,"60011039",NA
"5594",2012,NA,NA,"60011117","mex",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011117",0,0,0,0,"60011117",NA
"5595",2012,2007,2007,"60011300","mex",16,10,0.625,2012,2007,"mex",1,1,1,2005,"62","5","8.065","60011300",0,0,0,1,"60011300",1
"5596",2012,2015,2015,"60011324","bra",6,1,0.167,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60011324",0,0,0,0,"60011324",NA
"5597",2012,NA,NA,"60011644","bra",3,1,0.333,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011644",0,0,0,0,"60011644",NA
"5598",2012,2017,2017,"60011682","chl",3,1,0.333,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60011682",0,0,0,0,"60011682",NA
"5599",2012,2013,2013,"60012035","chl",4,1,0.25,2012,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60012035",0,0,2,0,"60012035",NA
"5600",2012,NA,NA,"60012368","bra",2,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012368",0,0,0,0,"60012368",NA
"5601",2012,2016,2016,"60012374","bra",31,5,0.161,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60012374",0,0,0,0,"60012374",NA
"5602",2012,2000,2000,"60012464","chl",157,60,0.382,2012,2000,"chl",4,7,4,1996,"43","10","23.256","60012464",0,3,3,1,"60012464",4
"5603",2012,NA,NA,"60012871","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012871",0,0,0,0,"60012871",NA
"5604",2012,2010,2010,"60013084","chl",8,6,0.75,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60013084",0,0,0,1,"60013084",NA
"5605",2012,NA,NA,"60013136","mex",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60013136",0,0,0,0,"60013136",NA
"5606",2012,2016,2016,"60013259","mex",8,4,0.5,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60013259",0,0,0,0,"60013259",NA
"5607",2012,2007,2007,"60013592","chl",6,4,0.667,2012,2007,"chl",1,2,1,2004,"49","13","26.531","60013592",0,0,2,1,"60013592",1
"5608",2012,2015,2015,"60013710","bra",2,1,0.5,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60013710",0,0,0,0,"60013710",NA
"5609",2012,2002,2002,"60013792","bra",18,3,0.167,2012,2002,NA,NA,NA,NA,NA,NA,NA,NA,"60013792",0,0,0,1,"60013792",NA
"5610",2012,NA,NA,"60014024","arg",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014024",0,0,0,0,"60014024",NA
"5611",2012,2014,2014,"60014120","bra",20,3,0.15,2012,2014,"bra",2,2,1,2012,"11","8","72.727","60014120",0,0,0,0,"60014120",2
"5612",2012,NA,NA,"60014217","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014217",0,0,0,0,"60014217",NA
"5613",2012,2013,2013,"60014598","bra",15,2,0.133,2012,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60014598",0,0,2,0,"60014598",NA
"5614",2012,NA,NA,"60014878","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014878",0,0,0,0,"60014878",NA
"5615",2012,2016,2016,"60014923","mex",6,1,0.167,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014923",0,0,0,0,"60014923",NA
"5616",2012,2016,2016,"60014992","bra",14,9,0.643,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014992",0,0,0,0,"60014992",NA
"5617",2012,2010,2010,"60015043","bra",11,4,0.364,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60015043",0,0,0,1,"60015043",NA
"5618",2012,NA,NA,"60015104","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60015104",0,0,0,0,"60015104",NA
"5619",2012,2005,2005,"60015760","bra",118,22,0.186,2012,2005,"bra",12,11,2,2003,"34","21","61.765","60015760",1,3,8,1,"60015760",12
"5620",2012,NA,NA,"60016063","arg",2,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016063",0,0,0,0,"60016063",NA
"5621",2012,NA,NA,"60016207","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016207",0,0,0,0,"60016207",NA
"5622",2012,NA,NA,"60016295","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016295",0,0,0,0,"60016295",NA
"5623",2012,2016,2016,"60016746","bra",2,2,1,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60016746",0,0,0,0,"60016746",NA
"5624",2012,2017,2017,"60016828","bra",6,1,0.167,2012,2017,"bra",1,1,1,2012,"43","2","4.651","60016828",0,0,0,0,"60016828",1
"5625",2012,NA,NA,"60017272","mex",4,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60017272",0,0,0,0,"60017272",NA
"5626",2012,2012,2012,"60017323","mex",4,3,0.75,2012,2012,"mex",1,1,1,2011,"30","4","13.333","60017323",9,0,0,1,"60017323",1
"5627",2012,2007,2007,"60017609","bra",41,6,0.146,2012,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60017609",0,0,0,1,"60017609",NA
"5628",2012,2017,2017,"60017841","bra",5,0,0,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60017841",1,0,0,0,"60017841",NA
"5629",2012,2016,2016,"60017903","mex",4,2,0.5,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60017903",0,0,0,0,"60017903",NA
"5630",2012,NA,NA,"60018034","bra",4,1,0.25,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018034",0,0,0,0,"60018034",NA
"5631",2012,NA,NA,"60018396","bra",3,2,0.667,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018396",0,0,0,0,"60018396",NA
"5632",2012,2014,2014,"60019176","mex",5,1,0.2,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60019176",0,0,0,0,"60019176",NA
"5633",2012,NA,NA,"60019376","arg",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019376",0,0,0,0,"60019376",NA
"5634",2012,NA,NA,"60019654","bra",5,1,0.2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019654",0,0,0,0,"60019654",NA
"5635",2012,NA,NA,"60019832","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019832",0,0,0,0,"60019832",NA
"5636",2012,NA,NA,"60019875","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019875",0,0,0,0,"60019875",NA
"5637",2012,2011,2011,"60019907","arg",12,3,0.25,2012,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60019907",0,0,1,1,"60019907",NA
"5638",2012,NA,NA,"60020004","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60020004",0,0,0,0,"60020004",NA
"5639",2012,2017,2017,"60020402","bra",5,1,0.2,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60020402",0,0,0,0,"60020402",NA
"5640",2012,2015,2015,"60020457","bra",7,6,0.857,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020457",1,0,3,0,"60020457",NA
"5641",2012,2015,2015,"60020776","bra",7,3,0.429,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020776",0,0,0,0,"60020776",NA
"5642",2012,2012,2012,"60021547","bra",2,2,1,2012,2012,"bra",1,2,1,2011,"53","26","49.057","60021547",0,0,2,1,"60021547",1
"5643",2012,NA,NA,"60022388","arg",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60022388",0,0,0,0,"60022388",NA
"5644",2012,NA,NA,"60023193","mex",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023193",0,0,0,0,"60023193",NA
"5645",2012,NA,NA,"60023276","arg",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023276",0,0,0,0,"60023276",NA
"5646",2012,2017,2017,"60023383","chl",4,1,0.25,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60023383",0,0,0,0,"60023383",NA
"5647",2012,NA,NA,"60023520","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023520",0,0,0,0,"60023520",NA
"5648",2012,2010,2010,"60023857","bra",43,6,0.14,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60023857",1,0,2,1,"60023857",NA
"5649",2012,NA,NA,"60024559","bra",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60024559",0,0,0,0,"60024559",NA
"5650",2012,2010,2010,"60024989","bra",43,11,0.256,2012,2010,"bra",2,1,1,2009,"24","1","4.167","60024989",0,0,0,1,"60024989",2
"5651",2012,NA,NA,"60025378","mex",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025378",0,0,0,0,"60025378",NA
"5652",2012,NA,NA,"60025448","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025448",0,0,0,0,"60025448",NA
"5653",2012,NA,NA,"60025626","mex",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025626",0,0,0,0,"60025626",NA
"5654",2012,2010,2010,"60025701","bra",40,3,0.075,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60025701",0,0,3,1,"60025701",NA
"5655",2012,NA,NA,"60025749","chl",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025749",0,0,0,0,"60025749",NA
"5656",2012,NA,NA,"60025875","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025875",0,0,0,0,"60025875",NA
"5657",2012,2004,2004,"60026004","bra",28,11,0.393,2012,2004,"bra",1,2,1,2000,"17","1","5.882","60026004",0,0,3,1,"60026004",1
"5658",2012,NA,NA,"60026021","bra",2,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026021",0,0,0,0,"60026021",NA
"5659",2012,NA,NA,"60026757","arg",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026757",0,0,0,0,"60026757",NA
"5660",2012,2013,2013,"60026891","bra",4,0,0,2012,2013,"bra",1,1,1,2012,"na","na","na","60026891",0,0,0,0,"60026891",1
"5661",2012,2016,2016,"60027136","bra",17,3,0.176,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60027136",0,0,0,0,"60027136",NA
"5662",2012,NA,NA,"60027226","arg",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027226",0,0,0,0,"60027226",NA
"5663",2012,NA,NA,"60027524","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027524",0,0,0,0,"60027524",NA
"5664",2012,2015,2015,"60027866","bra",7,1,0.143,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60027866",0,0,0,0,"60027866",NA
"5665",2012,NA,NA,"60028176","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028176",0,0,0,0,"60028176",NA
"5666",2012,NA,NA,"60028247","bra",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028247",0,0,0,0,"60028247",NA
"5667",2012,2015,2015,"60028381","mex",2,0,0,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028381",0,0,0,0,"60028381",NA
"5668",2012,NA,NA,"60028426","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028426",0,0,0,0,"60028426",NA
"5669",2012,NA,NA,"60028469","bra",3,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028469",0,0,0,0,"60028469",NA
"5670",2012,NA,NA,"60028775","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028775",0,0,0,0,"60028775",NA
"5671",2012,2015,2015,"60028804","arg",3,0,0,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028804",0,0,0,0,"60028804",NA
"5672",2012,2015,2015,"60029159","bra",7,3,0.429,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60029159",0,0,0,0,"60029159",NA
"5673",2012,NA,NA,"60029195","chl",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029195",0,0,0,0,"60029195",NA
"5674",2012,2014,2014,"60029570","bra",33,10,0.303,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60029570",0,0,0,0,"60029570",NA
"5675",2012,2008,2008,"60029681","chl",35,15,0.429,2012,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60029681",0,0,0,1,"60029681",NA
"5676",2012,NA,NA,"60029705","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029705",0,0,0,0,"60029705",NA
"5677",2012,NA,NA,"60030057","arg",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60030057",0,0,0,0,"60030057",NA
"5678",2012,2009,2009,"60030074","bra",48,24,0.5,2012,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60030074",1,0,0,1,"60030074",NA
"5679",2012,2014,2014,"60030258","arg",1,1,1,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60030258",1,0,0,0,"60030258",NA
"5680",2012,NA,NA,"60031335","mex",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031335",0,0,0,0,"60031335",NA
"5681",2012,NA,NA,"60031353","arg",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031353",0,0,0,0,"60031353",NA
"5682",2012,2017,2017,"60031482","bra",6,2,0.333,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60031482",0,0,0,0,"60031482",NA
"5683",2012,2012,2012,"60032057","arg",4,2,0.5,2012,2012,"arg",1,2,2,2004,"87","7","8.046","60032057",0,0,0,1,"60032057",1
"5684",2012,NA,NA,"60032066","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032066",0,0,0,0,"60032066",NA
"5685",2012,NA,NA,"60032361","bra",3,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032361",0,0,0,0,"60032361",NA
"5686",2012,2008,2008,"60032442","mex",31,12,0.387,2012,2008,"mex",1,2,2,2007,"20","3","15","60032442",0,0,0,1,"60032442",1
"5687",2012,2014,2014,"60032563","mex",4,4,1,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60032563",0,0,0,0,"60032563",NA
"5688",2012,2013,2013,"60032751","bra",4,1,0.25,2012,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60032751",0,0,0,0,"60032751",NA
"5689",2012,2011,2011,"60033356","bra",54,7,0.13,2012,2011,"bra",1,2,1,2009,"53","6","11.321","60033356",0,0,2,1,"60033356",1
"5690",2012,2016,2016,"60052106","col",11,6,0.545,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60052106",0,0,0,0,"60052106",NA
"5691",2012,NA,NA,"60054319","col",3,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054319",0,0,0,0,"60054319",NA
"5692",2012,NA,NA,"60054919","col",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054919",0,0,0,0,"60054919",NA
"5693",2012,2017,2017,"60055047","bra",4,2,0.5,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055047",0,0,0,0,"60055047",NA
"5694",2012,NA,NA,"60055678","col",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60055678",0,0,0,0,"60055678",NA
"5695",2012,2013,2013,"60055696","col",5,4,0.8,2012,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60055696",0,0,0,0,"60055696",NA
"5696",2012,2017,2017,"60055833","col",3,0,0,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055833",0,0,0,0,"60055833",NA
"5697",2012,NA,NA,"60056046","bra",2,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60056046",0,0,0,0,"60056046",NA
"5698",2012,2014,2014,"60057258","col",4,1,0.25,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60057258",0,0,0,0,"60057258",NA
"5699",2012,NA,NA,"60059457","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60059457",0,0,0,0,"60059457",NA
"5700",2012,2017,2017,"60061186","bra",3,2,0.667,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60061186",0,0,0,0,"60061186",NA
"5701",2012,NA,NA,"60069326","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069326",0,0,0,0,"60069326",NA
"5702",2012,NA,NA,"60069331","bra",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069331",0,0,0,0,"60069331",NA
"5703",2012,2006,2006,"60069652","mex",24,11,0.458,2012,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60069652",3,0,0,1,"60069652",NA
"5704",2012,NA,NA,"60069940","bra",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069940",0,0,0,0,"60069940",NA
"5705",2012,2017,2017,"60071003","arg",2,2,1,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071003",0,0,0,0,"60071003",NA
"5706",2012,2017,2017,"60071006","arg",1,1,1,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071006",0,0,0,0,"60071006",NA
"5707",2012,2014,2014,"60071237","per",4,3,0.75,2012,2014,"per",1,9,2,2012,"20","1","5","60071237",0,0,0,0,"60071237",1
"5708",2012,NA,NA,"60071259","per",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071259",0,0,0,0,"60071259",NA
"5709",2012,2014,2014,"60071610","ury",3,1,0.333,2012,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60071610",0,0,0,0,"60071610",NA
"5710",2012,2011,2011,"60071612","ury",17,7,0.412,2012,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60071612",0,3,0,1,"60071612",NA
"5711",2012,NA,NA,"60071613","ury",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071613",0,0,0,0,"60071613",NA
"5712",2012,2013,2013,"60072035","ecu",4,4,1,2012,2013,"ecu",1,1,1,2012,"46","7","15.217","60072035",0,0,0,0,"60072035",1
"5713",2012,NA,NA,"60072054","ecu",2,2,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072054",0,0,0,0,"60072054",NA
"5714",2012,NA,NA,"60072059","ecu",2,2,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072059",0,0,0,0,"60072059",NA
"5715",2012,NA,NA,"60072061","ecu",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072061",0,0,0,0,"60072061",NA
"5716",2012,2015,2015,"60072063","ecu",12,5,0.417,2012,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60072063",0,0,0,0,"60072063",NA
"5717",2012,2016,2016,"60082715","bra",12,4,0.333,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60082715",0,0,0,0,"60082715",NA
"5718",2012,NA,NA,"60084249","mex",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60084249",0,0,0,0,"60084249",NA
"5719",2012,NA,NA,"60084250","mex",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60084250",0,0,0,0,"60084250",NA
"5720",2012,NA,NA,"60087108","col",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60087108",0,0,0,0,"60087108",NA
"5721",2012,2010,2010,"60092193","arg",18,4,0.222,2012,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60092193",1,3,0,1,"60092193",NA
"5722",2012,NA,NA,"60092195","arg",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60092195",0,0,0,0,"60092195",NA
"5723",2012,NA,NA,"60095003","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60095003",0,0,0,0,"60095003",NA
"5724",2012,NA,NA,"60096792","bra",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60096792",0,0,0,0,"60096792",NA
"5725",2012,NA,NA,"60101670","bra",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60101670",0,0,0,0,"60101670",NA
"5726",2012,2017,2017,"60103734","col",2,1,0.5,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60103734",0,0,0,0,"60103734",NA
"5727",2012,NA,NA,"60104325","col",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104325",0,0,0,0,"60104325",NA
"5728",2012,NA,NA,"60104598","ecu",4,1,0.25,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104598",0,0,0,0,"60104598",NA
"5729",2012,NA,NA,"60104910","col",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104910",0,0,0,0,"60104910",NA
"5730",2012,2008,2008,"60105088","ury",13,8,0.615,2012,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60105088",0,0,0,1,"60105088",NA
"5731",2012,NA,NA,"60105362","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105362",0,0,0,0,"60105362",NA
"5732",2012,NA,NA,"60105368","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105368",0,0,0,0,"60105368",NA
"5733",2012,2016,2016,"60105371","chl",2,1,0.5,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60105371",0,0,0,0,"60105371",NA
"5734",2012,NA,NA,"60105389","ecu",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105389",0,0,0,0,"60105389",NA
"5735",2012,NA,NA,"60105870","chl",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105870",0,0,0,0,"60105870",NA
"5736",2012,NA,NA,"60105873","chl",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105873",0,0,0,0,"60105873",NA
"5737",2012,NA,NA,"60106299","col",1,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60106299",0,0,0,0,"60106299",NA
"5738",2012,2017,2017,"60106645","ecu",4,3,0.75,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60106645",0,0,0,0,"60106645",NA
"5739",2012,NA,NA,"60106694","ury",1,1,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60106694",0,0,0,0,"60106694",NA
"5740",2012,NA,NA,"60107206","bra",9,0,0,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60107206",0,0,0,0,"60107206",NA
"5741",2012,NA,NA,"60108714","ury",2,1,0.5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60108714",0,0,0,0,"60108714",NA
"5742",2012,2017,2017,"60109296","bra",1,0,0,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60109296",0,0,0,0,"60109296",NA
"5743",2012,2016,2016,"60109298","bra",2,1,0.5,2012,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60109298",0,0,0,0,"60109298",NA
