afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,community
60008959,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009013,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009064,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009086,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,Asia-Pacific (core)
60009089,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009102,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.571428571,Asia-Pacific (core)
60009109,NA,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009313,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0.666666667,1,0.333333333,0,0,Asia-Pacific (core)
60009400,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009427,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009471,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009509,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009512,NA,0,0,0.5,1,0,0,0,0,1,0,0,0,0.222222222,0,0.3,0,0,0.2,0.090909091,0.466666667,0,Asia-Pacific (core)
60009559,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009740,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.5,0.25,0,0,0,Asia-Pacific (core)
60009801,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Asia-Pacific (core)
60009806,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009825,NA,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.25,0,0,0,0.333333333,0.538461538,0.416666667,0,0,Asia-Pacific (core)
60009834,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009851,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009852,NA,0,0,0,0,0.4,0,0,0,0.214285714,0,0,0,0.5,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009860,NA,0,0,0,0,0,0,0,0,0,0.5,0.2,0.333333333,0.333333333,0.2,0.428571429,0.833333333,0.457142857,0.285714286,0.333333333,0.066666667,0.09375,Asia-Pacific (core)
60009884,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009885,NA,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.666666667,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009923,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60009950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.05,1,0,0.095238095,0,0,Asia-Pacific (core)
60010050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010080,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,0.5,1,0,0,0.5,Asia-Pacific (core)
60010170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1,Asia-Pacific (core)
60010206,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010407,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010414,NA,0,0,0,0,0,0,0.666666667,0,0,1,0.6,0.666666667,0,0,0,0,0.125,0.25,0.25,0,0,Asia-Pacific (core)
60010432,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.272727273,0.125,Asia-Pacific (core)
60010473,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,Asia-Pacific (core)
60010484,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,Asia-Pacific (core)
60010518,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010571,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,Asia-Pacific (core)
60010580,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Asia-Pacific (core)
60010591,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,Asia-Pacific (core)
60010687,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.25,0,0.333333333,Asia-Pacific (core)
60010689,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.363636364,0,0,0,Asia-Pacific (core)
60010710,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.888888889,0.571428571,0.916666667,0.666666667,0,0.722222222,0,Asia-Pacific (core)
60010726,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010742,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010752,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010848,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,Asia-Pacific (core)
60010851,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010923,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010953,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010955,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60010998,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011001,NA,0,0,0,0,0,1,0,0,0.125,0,0.181818182,0.285714286,0.428571429,0.076923077,0,0.352941176,0.083333333,0,0.1,0.333333333,0,Asia-Pacific (core)
60011019,NA,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011047,NA,0,0,0,0,0,0,0.5,0,0,0.125,0.416666667,0,0.285714286,0,0.3,0.2,0.272727273,0.285714286,0.571428571,0,0.4375,Asia-Pacific (core)
60011052,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.333333333,0.727272727,0.2,0,0,0.2,Asia-Pacific (core)
60011234,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011357,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011362,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.5,0.333333333,0.666666667,0.2,0.5,Asia-Pacific (core)
60011375,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,Asia-Pacific (core)
60011418,NA,0,0,0,0,0,0,0,0,0.5,0.25,0.636363636,0,0.444444444,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011473,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011549,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011569,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,Asia-Pacific (core)
60011592,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011664,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,Asia-Pacific (core)
60011715,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.2,0.2,0.5,Asia-Pacific (core)
60011718,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,Asia-Pacific (core)
60011796,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011828,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,Asia-Pacific (core)
60011846,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.3,0.2,0,Asia-Pacific (core)
60011883,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011944,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011946,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60011975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012080,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,Asia-Pacific (core)
60012141,NA,0,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012178,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012256,NA,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.75,0,0,0,0.04,0.15,0,Asia-Pacific (core)
60012275,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,Asia-Pacific (core)
60012285,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012293,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,Asia-Pacific (core)
60012369,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012370,NA,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0.083333333,0.277777778,0,Asia-Pacific (core)
60012392,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012431,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012461,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.727272727,Asia-Pacific (core)
60012581,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012594,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012627,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,Asia-Pacific (core)
60012684,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012704,NA,0,0,0.5,0,0.2,0,0.5,0,0.5,0.666666667,0.8,0.5,0.142857143,0.076923077,0.333333333,0.4,0.384615385,0,0.142857143,0.230769231,0.076923077,Asia-Pacific (core)
60012736,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012750,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012820,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60012879,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013156,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013157,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013314,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.153846154,Asia-Pacific (core)
60013361,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013388,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013395,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,Asia-Pacific (core)
60013400,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013449,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013516,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Asia-Pacific (core)
60013551,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.333333333,0,0.2,Asia-Pacific (core)
60013614,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013623,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013625,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0.2,0,0,0,0,0,0.5,0.5,Asia-Pacific (core)
60013651,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013682,NA,0,0,0,0,0,0,1,0,0,0,0.285714286,0,0.166666667,0,0,0,0.090909091,0.178571429,0.384615385,0,0.235294118,Asia-Pacific (core)
60013722,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,Asia-Pacific (core)
60013749,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013789,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013805,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013829,NA,0,0,0,0.8,0.25,0,0,0,0.333333333,0,0.142857143,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60013866,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Asia-Pacific (core)
60013933,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.428571429,0,Asia-Pacific (core)
60014070,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0.5,0.333333333,0,0.2,Asia-Pacific (core)
60014072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.470588235,Asia-Pacific (core)
60014237,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,Asia-Pacific (core)
60014256,NA,0,0,0.333333333,0,0,0.5,0,0.666666667,0,0,0,0,0,0.428571429,0.363636364,0.222222222,0.307692308,0,0.142857143,0.071428571,0.25,Asia-Pacific (core)
60014261,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014277,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0.294117647,Asia-Pacific (core)
60014279,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014402,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014454,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.142857143,Asia-Pacific (core)
60014475,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.375,Asia-Pacific (core)
60014643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014652,NA,0,0,1,0.4,0.25,1,0,0.5,0.222222222,0.285714286,0.142857143,0,0.176470588,0,0.111111111,0.272727273,0.181818182,0.055555556,0.153846154,0.357142857,1,Asia-Pacific (core)
60014729,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014756,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014860,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014891,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014925,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0.451612903,0,0,0,Asia-Pacific (core)
60014966,NA,0,0,0,0,0,0,0,0.5,0.428571429,1,1,0.666666667,0.5,0.357142857,0.285714286,0.2,0.363636364,0.611111111,0.5,0.5,0.297297297,Asia-Pacific (core)
60014975,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60014982,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.5,0.142857143,0.133333333,0,0.5625,Asia-Pacific (core)
60014993,NA,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0.6,0,0.8,0,0,0,0,Asia-Pacific (core)
60015003,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015050,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015143,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0.2,0,0,0,0,Asia-Pacific (core)
60015153,NA,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,Asia-Pacific (core)
60015238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015296,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,Asia-Pacific (core)
60015356,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666667,Asia-Pacific (core)
60015407,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015487,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,Asia-Pacific (core)
60015540,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015550,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0.230769231,0.6,0,0,0,0,0,Asia-Pacific (core)
60015576,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015606,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015644,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015682,NA,0,0,0,0.285714286,0.461538462,0.2,0.285714286,0.6,0.194444444,0.193548387,0.222222222,0.19047619,0.444444444,0.133333333,0.111111111,0,0.363636364,0.263157895,0.142857143,0.133333333,0.516129032,Asia-Pacific (core)
60015698,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015725,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015742,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60015811,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016007,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,Asia-Pacific (core)
60016195,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016209,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016329,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016348,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016350,NA,0,0,0,0,0,1,0,0.6,0,0,0.5,1,0,1,0.5,0,0.5,0,0,0,0.5,Asia-Pacific (core)
60016372,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,Asia-Pacific (core)
60016416,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.125,0,1,0,0.333333333,0,Asia-Pacific (core)
60016424,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,Asia-Pacific (core)
60016433,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,Asia-Pacific (core)
60016518,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016521,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.125,Asia-Pacific (core)
60016541,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016648,NA,0,1,0,0.5,0,0,0,0.428571429,0.3125,1,0.142857143,0.368421053,0.192307692,0.25,0.285714286,0,0.2,0.459459459,0.464285714,0.181818182,0.263157895,Asia-Pacific (core)
60016650,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016728,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.166666667,0.111111111,Asia-Pacific (core)
60016835,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016912,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.142857143,0,0,0.285714286,0,0.125,0.2,Asia-Pacific (core)
60016950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60016969,NA,0,0,0,0,0.142857143,0.666666667,0,0,0.363636364,0.142857143,0.071428571,0,0.071428571,0.277777778,0.230769231,0.058823529,0.333333333,0.066666667,0.111111111,0.083333333,0.068965517,Asia-Pacific (core)
60017010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,Asia-Pacific (core)
60017049,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017060,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.666666667,Asia-Pacific (core)
60017080,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017179,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,1,0.5,0.6,0.571428571,Asia-Pacific (core)
60017234,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.142857143,0,0,Asia-Pacific (core)
60017260,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017373,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,Asia-Pacific (core)
60017391,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017396,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.833333333,Asia-Pacific (core)
60017431,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017442,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017447,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017451,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017456,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.166666667,0.071428571,Asia-Pacific (core)
60017482,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017483,NA,0,0,0,0,0,0,0,0,0,0.2,0.333333333,0.2,0,0,0.375,0.5,0,0.333333333,0.090909091,0,0.142857143,Asia-Pacific (core)
60017511,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,Asia-Pacific (core)
60017585,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,Asia-Pacific (core)
60017622,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017636,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017681,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017705,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0.285714286,0,0,0,Asia-Pacific (core)
60017716,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.2,0,0,0,Asia-Pacific (core)
60017763,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,Asia-Pacific (core)
60017776,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
60017803,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia-Pacific (core)
