per,toa,toa.1,id,country,inst_size,inst_mob_size,mob_share,per.1,toa.2,ego_country,pub_no,ego_net_size_no,collab_country_no,toa_old,id.1,lagged_expo,adopted,lagged_int_expo,lagged_reg_expo,lagged_nat_expo,id.2
2010,2006,2006,60001525,usa,30,2,0.067,2010,2006,usa,1,2,1,2005,60001525,0,1,0,0,0,60001525
2010,2008,2008,60001526,usa,31,7,0.226,2010,2008,usa,1,1,1,2007,60001526,1,1,0,0,1,60001526
2010,2004,2004,60001536,usa,18,9,0.5,2010,2004,usa,1,3,1,2001,60001536,0.666666667,1,0,0,0.67,60001536
2010,2006,2006,60001609,usa,15,3,0.2,2010,2006,usa,1,1,1,2005,60001609,0,1,0,0,0,60001609
2010,2002,2002,60001647,usa,52,15,0.288,2010,2002,usa,3,6,3,2000,60001647,1,1,0.25,0,0.75,60001647
2010,2000,2000,60001673,usa,11,3,0.273,2010,2000,usa,1,6,2,1997,60001673,1,1,0,0,1,60001673
2010,2003,2003,60002092,usa,19,6,0.316,2010,2003,usa,1,1,1,2000,60002092,1,1,0,0,1,60002092
2010,1998,1998,60002173,can,45,26,0.578,2010,1998,can,2,7,2,1997,60002173,0,1,0,0,0,60002173
2010,2007,2007,60002194,usa,10,4,0.4,2010,2007,usa,1,5,4,1999,60002194,1,1,0,0,1,60002194
2010,2010,2010,60002214,usa,9,1,0.111,2010,2010,usa,1,2,1,2004,60002214,0,1,0,0,0,60002214
2010,2001,2001,60002306,can,111,56,0.505,2010,2001,can,2,4,2,2000,60002306,0.857142857,1,0.43,0.36,0.07,60002306
2010,2008,2008,60002339,usa,34,17,0.5,2010,2008,usa,2,10,6,2006,60002339,1,1,0,0,1,60002339
2010,1998,1998,60002388,usa,143,58,0.406,2010,1998,usa,5,14,4,1996,60002388,0.916666667,1,0.33,0,0.58,60002388
2010,2006,2006,60002396,usa,9,2,0.222,2010,2006,usa,1,2,1,1999,60002396,0,1,0,0,0,60002396
2010,1998,1998,60002441,usa,230,92,0.4,2010,1998,usa,4,11,2,1996,60002441,0,1,0,0,0,60002441
2010,2007,2007,60002476,usa,42,12,0.286,2010,2007,usa,1,2,1,2006,60002476,1,1,0,0,1,60002476
2010,1998,1998,60002494,can,122,81,0.664,2010,1998,can,4,23,5,1996,60002494,1,1,0.5,0,0.5,60002494
2010,2002,2002,60002507,usa,6,2,0.333,2010,2002,usa,1,4,1,2001,60002507,1,1,0,0,1,60002507
2010,2009,2009,60002526,usa,3,2,0.667,2010,2009,usa,1,2,2,2008,60002526,1,1,1,0,0,60002526
2010,2001,2001,60002600,usa,35,19,0.543,2010,2001,usa,3,4,2,2000,60002600,1,1,0.75,0,0.25,60002600
2010,2010,2010,60002717,usa,8,2,0.25,2010,2010,usa,2,3,1,2008,60002717,0,1,0,0,0,60002717
2010,1996,1996,60002746,usa,1058,458,0.433,2010,1996,usa,22,59,12,1996,60002746,0.836734694,1,0.29,0,0.55,60002746
2010,2014,2014,60002804,usa,7,1,0.143,2010,2014,usa,1,2,1,2010,60002804,0,0,0,0,0,60002804
2010,2004,2004,60002878,can,30,18,0.6,2010,2004,can,2,8,3,2001,60002878,1,1,0.5,0,0.5,60002878
2010,2005,2005,60003088,usa,30,9,0.3,2010,2005,usa,1,1,1,2003,60003088,0,1,0,0,0,60003088
2010,2001,2001,60003158,usa,19,11,0.579,2010,2001,usa,2,17,3,2000,60003158,1,1,0.67,0,0.33,60003158
2010,1998,1998,60003269,usa,129,54,0.419,2010,1998,usa,4,19,9,1997,60003269,1,1,0,0,1,60003269
2010,2000,2000,60003500,usa,138,34,0.246,2010,2000,usa,3,3,2,1998,60003500,0.642857143,1,0.21,0,0.43,60003500
2010,2003,2003,60003512,usa,10,3,0.3,2010,2003,usa,1,3,1,2000,60003512,0,1,0,0,0,60003512
2010,2004,2004,60003545,usa,16,2,0.125,2010,2004,usa,1,6,1,1999,60003545,0,1,0,0,0,60003545
2010,2000,2000,60003625,usa,79,22,0.278,2010,2000,usa,4,4,1,1998,60003625,0.928571429,1,0.21,0,0.71,60003625
2010,1998,1998,60003711,usa,198,68,0.343,2010,1998,usa,7,24,8,1997,60003711,0.818181818,1,0.27,0.05,0.5,60003711
2010,2004,2004,60003892,usa,50,18,0.36,2010,2004,usa,1,2,2,2003,60003892,1,1,0.5,0,0.5,60003892
2010,1998,1998,60003915,usa,216,61,0.282,2010,1998,usa,6,10,2,1996,60003915,0.866666667,1,0,0.07,0.8,60003915
2010,2003,2003,60004109,usa,20,4,0.2,2010,2003,usa,1,2,1,1999,60004109,0,1,0,0,0,60004109
2010,2008,2008,60004354,usa,81,10,0.123,2010,2008,usa,2,5,1,2007,60004354,0.666666667,1,0.33,0,0.33,60004354
2010,2008,2008,60004686,usa,4,1,0.25,2010,2008,usa,1,2,1,2006,60004686,0,1,0,0,0,60004686
2010,2010,2010,60004791,can,7,3,0.429,2010,2010,can,1,3,3,2007,60004791,0,1,0,0,0,60004791
2010,2001,2001,60004803,usa,13,4,0.308,2010,2001,usa,1,4,1,2000,60004803,1,1,0,0,1,60004803
2010,1999,1999,60004923,usa,123,26,0.211,2010,1999,usa,5,22,3,1996,60004923,1,1,0,0,1,60004923
2010,2011,2011,60005007,usa,7,3,0.429,2010,2011,usa,1,1,1,2010,60005007,0,0,0,0,0,60005007
2010,1998,1998,60005200,usa,311,83,0.267,2010,1998,usa,9,23,7,1997,60005200,0.923076923,1,0.31,0,0.62,60005200
2010,2000,2000,60005247,usa,211,87,0.412,2010,2000,usa,7,10,5,1999,60005247,0.777777778,1,0.17,0,0.61,60005247
2010,1997,1997,60005248,usa,196,66,0.337,2010,1997,usa,5,14,7,1996,60005248,0.933333333,1,0.4,0,0.53,60005248
2010,2003,2003,60005281,usa,50,22,0.44,2010,2003,usa,2,11,2,2001,60005281,1,1,0,0,1,60005281
2010,2004,2004,60005286,usa,45,13,0.289,2010,2004,usa,3,1,1,2002,60005286,1,1,0.2,0,0.8,60005286
2010,2005,2005,60005290,usa,17,7,0.412,2010,2005,usa,1,1,1,2004,60005290,0.333333333,1,0.33,0,0,60005290
2010,2000,2000,60005455,usa,201,92,0.458,2010,2000,usa,1,6,3,1996,60005455,1,1,0.33,0,0.67,60005455
2010,2006,2006,60005469,usa,25,9,0.36,2010,2006,usa,2,6,3,2005,60005469,0,1,0,0,0,60005469
2010,2009,2009,60005558,usa,141,48,0.34,2010,2009,usa,3,9,3,2008,60005558,0.8,1,0.4,0,0.4,60005558
2010,2009,2009,60005610,can,40,24,0.6,2010,2009,can,1,12,3,2001,60005610,1,1,0.75,0.25,0,60005610
2010,2005,2005,60005745,usa,43,14,0.326,2010,2005,usa,1,1,1,2000,60005745,1,1,0,0,1,60005745
2010,2003,2003,60005856,usa,14,4,0.286,2010,2003,usa,1,2,1,1998,60005856,0.75,1,0,0,0.75,60005856
2010,1999,1999,60006173,usa,45,5,0.111,2010,1999,usa,4,12,4,1997,60006173,1,1,0,0,1,60006173
2010,2014,2014,60006221,usa,3,3,1,2010,2014,usa,1,1,1,2010,60006221,0,0,0,0,0,60006221
2010,1996,1996,60006297,usa,385,137,0.356,2010,1996,usa,7,15,5,1996,60006297,0.88,1,0.36,0.04,0.48,60006297
2010,1997,1997,60006404,usa,35,16,0.457,2010,1997,usa,2,3,2,1996,60006404,0,1,0,0,0,60006404
2010,1998,1998,60006475,usa,140,42,0.3,2010,1998,usa,4,11,4,1996,60006475,1,1,0.4,0,0.6,60006475
2010,2005,2005,60006558,can,29,14,0.483,2010,2005,can,3,6,3,2004,60006558,1,1,0.5,0,0.5,60006558
2010,1999,1999,60006577,usa,110,54,0.491,2010,1999,usa,5,17,6,1998,60006577,0,1,0,0,0,60006577
2010,2005,2005,60006832,usa,14,4,0.286,2010,2005,usa,2,3,1,2001,60006832,0,1,0,0,0,60006832
2010,2004,2004,60006840,usa,27,9,0.333,2010,2004,usa,2,5,2,2003,60006840,0.833333333,1,0.17,0,0.67,60006840
2010,2011,2011,60007033,usa,9,3,0.333,2010,2011,usa,1,5,2,2010,60007033,0,0,0,0,0,60007033
2010,2009,2009,60007056,usa,20,7,0.35,2010,2009,usa,2,1,1,2008,60007056,0.5,1,0.5,0,0,60007056
2010,2000,2000,60007103,usa,74,42,0.568,2010,2000,usa,4,13,2,1997,60007103,1,1,0,0,1,60007103
2010,2004,2004,60007174,usa,40,23,0.575,2010,2004,usa,5,11,4,2003,60007174,0.857142857,1,0.57,0,0.29,60007174
2010,2004,2004,60007267,usa,25,11,0.44,2010,2004,usa,2,5,2,2002,60007267,0.75,1,0.5,0,0.25,60007267
2010,1998,1998,60007278,usa,94,35,0.372,2010,1998,usa,3,3,1,1997,60007278,0.909090909,1,0.27,0,0.64,60007278
2010,2006,2006,60007363,usa,68,15,0.221,2010,2006,usa,3,4,3,2004,60007363,1,1,0.75,0,0.25,60007363
2010,2009,2009,60007474,usa,17,13,0.765,2010,2009,usa,1,3,2,2008,60007474,1,1,0,0,1,60007474
2010,2010,2010,60007541,usa,3,2,0.667,2010,2010,usa,1,2,1,2007,60007541,0,1,0,0,0,60007541
2010,2004,2004,60007554,usa,25,10,0.4,2010,2004,usa,1,1,1,2003,60007554,1,1,0.6,0,0.4,60007554
2010,2002,2002,60007566,usa,38,12,0.316,2010,2002,usa,1,1,1,2001,60007566,1,1,0,0,1,60007566
2010,2000,2000,60007651,usa,72,25,0.347,2010,2000,usa,3,8,3,1998,60007651,0.666666667,1,0.07,0.13,0.47,60007651
2010,2011,2011,60007655,can,6,5,0.833,2010,2011,can,2,6,2,2010,60007655,0,0,0,0,0,60007655
2010,1998,1998,60007776,usa,109,37,0.339,2010,1998,usa,3,7,4,1997,60007776,1,1,0,0,1,60007776
2010,2002,2002,60007828,usa,48,19,0.396,2010,2002,usa,1,7,2,2000,60007828,0,1,0,0,0,60007828
2010,2015,2015,60007884,usa,2,0,0,2010,2015,usa,1,2,1,2010,60007884,0,0,0,0,0,60007884
2010,2010,2010,60007988,usa,8,4,0.5,2010,2010,usa,1,1,1,2007,60007988,0,1,0,0,0,60007988
2010,2003,2003,60007997,usa,90,33,0.367,2010,2003,usa,7,11,1,1999,60007997,1,1,0.2,0,0.8,60007997
2010,2005,2005,60008130,usa,58,24,0.414,2010,2005,usa,2,13,4,1998,60008130,0,1,0,0,0,60008130
2010,2004,2004,60008279,usa,92,6,0.065,2010,2004,usa,6,10,3,2003,60008279,1,1,0,0,1,60008279
2010,2000,2000,60008438,usa,50,23,0.46,2010,2000,usa,1,7,4,1998,60008438,0,1,0,0,0,60008438
2010,2005,2005,60008634,usa,42,22,0.524,2010,2005,usa,1,8,1,1999,60008634,0,1,0,0,0,60008634
2010,2007,2007,60008666,usa,38,9,0.237,2010,2007,usa,3,7,3,2005,60008666,0,1,0,0,0,60008666
2010,1999,1999,60008724,usa,242,65,0.269,2010,1999,usa,3,9,2,1997,60008724,1,1,0,0,1,60008724
2010,2011,2011,60008768,can,7,5,0.714,2010,2011,can,1,3,1,2010,60008768,0,0,0,0,0,60008768
2010,2010,2010,60008926,usa,10,4,0.4,2010,2010,usa,1,3,1,2009,60008926,0.75,1,0,0,0.75,60008926
2010,2010,2010,60008978,usa,13,5,0.385,2010,2010,usa,1,4,1,2009,60008978,0,1,0,0,0,60008978
2010,2009,2009,60009060,usa,15,3,0.2,2010,2009,usa,1,2,1,2008,60009060,0.875,1,0,0,0.88,60009060
2010,2005,2005,60009084,usa,69,21,0.304,2010,2005,usa,1,7,2,2003,60009084,0.555555556,1,0.11,0.22,0.22,60009084
2010,2006,2006,60009226,usa,45,11,0.244,2010,2006,usa,1,1,1,2005,60009226,1,1,0,0,1,60009226
2010,1999,1999,60009254,usa,155,38,0.245,2010,1999,usa,2,2,2,1997,60009254,0.952380952,1,0.14,0.14,0.67,60009254
2010,2005,2005,60009343,usa,86,27,0.314,2010,2005,usa,3,9,3,2002,60009343,0.666666667,1,0,0,0.67,60009343
2010,2005,2005,60009389,usa,39,21,0.538,2010,2005,usa,2,6,1,2003,60009389,0.888888889,1,0,0,0.89,60009389
2010,2009,2009,60009415,usa,21,5,0.238,2010,2009,usa,1,1,1,2004,60009415,1,1,0.5,0,0.5,60009415
2010,1998,1998,60009470,usa,420,177,0.421,2010,1998,usa,11,40,9,1997,60009470,0.892857143,1,0.32,0.04,0.54,60009470
2010,2003,2003,60009507,can,139,80,0.576,2010,2003,can,12,32,6,2001,60009507,1,1,0,1,0,60009507
2010,2011,2011,60009635,usa,2,0,0,2010,2011,usa,2,4,1,2010,60009635,0,0,0,0,0,60009635
2010,2010,2010,60009657,can,74,40,0.541,2010,2010,can,3,12,3,2007,60009657,0,1,0,0,0,60009657
2010,2001,2001,60009697,can,37,16,0.432,2010,2001,can,1,1,1,1997,60009697,0.666666667,1,0,0,0.67,60009697
2010,2003,2003,60009788,usa,83,25,0.301,2010,2003,usa,2,6,1,2002,60009788,1,1,0.14,0,0.86,60009788
2010,2009,2009,60009839,can,21,5,0.238,2010,2009,can,1,2,1,2006,60009839,1,1,0,0,1,60009839
2010,1999,1999,60009861,usa,28,5,0.179,2010,1999,usa,1,1,1,1998,60009861,1,1,0.67,0,0.33,60009861
2010,2000,2000,60009866,usa,92,32,0.348,2010,2000,usa,4,5,1,1998,60009866,0.666666667,1,0,0,0.67,60009866
2010,1996,1996,60009982,usa,297,110,0.37,2010,1996,usa,10,21,3,1996,60009982,0.666666667,1,0.33,0,0.33,60009982
2010,2014,2014,60010073,usa,9,4,0.444,2010,2014,usa,1,3,1,2010,60010073,0,0,0,0,0,60010073
2010,2010,2010,60010079,usa,1,1,1,2010,2010,usa,2,8,1,2007,60010079,0,1,0,0,0,60010079
2010,1999,1999,60010261,usa,99,40,0.404,2010,1999,usa,2,3,1,1997,60010261,0.555555556,1,0.11,0.22,0.22,60010261
2010,2010,2010,60010307,usa,22,9,0.409,2010,2010,usa,1,1,1,2009,60010307,1,1,1,0,0,60010307
2010,2001,2001,60010365,can,151,85,0.563,2010,2001,can,5,18,7,1999,60010365,0.555555556,1,0.11,0.33,0.11,60010365
2010,2005,2005,60010491,usa,25,9,0.36,2010,2005,usa,2,1,1,2004,60010491,0,1,0,0,0,60010491
2010,2005,2005,60010803,usa,8,5,0.625,2010,2005,usa,1,2,1,2004,60010803,0,1,0,0,0,60010803
2010,2000,2000,60010833,can,7,2,0.286,2010,2000,can,1,3,2,1997,60010833,0,1,0,0,0,60010833
2010,1997,1997,60010884,can,42,21,0.5,2010,1997,can,1,6,4,1996,60010884,0,1,0,0,0,60010884
2010,2004,2004,60010887,usa,63,20,0.317,2010,2004,usa,3,3,1,2003,60010887,1,1,0,0,1,60010887
2010,2010,2010,60011339,usa,18,11,0.611,2010,2010,usa,1,2,2,2009,60011339,1,1,0.43,0.14,0.43,60011339
2010,2015,2015,60011393,can,4,2,0.5,2010,2015,can,1,5,2,2010,60011393,0,0,0,0,0,60011393
2010,2004,2004,60011460,usa,77,16,0.208,2010,2004,usa,2,4,2,1999,60011460,0,1,0,0,0,60011460
2010,2013,2013,60011547,usa,2,2,1,2010,2013,usa,1,5,1,2010,60011547,0,0,0,0,0,60011547
2010,2004,2004,60011666,usa,13,3,0.231,2010,2004,usa,1,2,1,2000,60011666,0,1,0,0,0,60011666
2010,1998,1998,60011754,usa,72,35,0.486,2010,1998,usa,2,4,2,1997,60011754,1,1,0.4,0,0.6,60011754
2010,2001,2001,60011765,usa,20,3,0.15,2010,2001,usa,1,2,1,1999,60011765,1,1,0,0,1,60011765
2010,2011,2011,60011832,can,6,3,0.5,2010,2011,can,1,1,1,2010,60011832,0,0,0,0,0,60011832
2010,2007,2007,60012018,usa,16,4,0.25,2010,2007,usa,1,2,1,2003,60012018,1,1,0,0,1,60012018
2010,2007,2007,60012028,usa,8,3,0.375,2010,2007,usa,1,1,1,2006,60012028,0,1,0,0,0,60012028
2010,1996,1996,60012317,usa,345,103,0.299,2010,1996,usa,14,44,9,1996,60012317,1,1,0.27,0.07,0.67,60012317
2010,1999,1999,60012553,usa,130,34,0.262,2010,1999,usa,4,10,2,1998,60012553,0.941176471,1,0.29,0,0.65,60012553
2010,2002,2002,60012708,usa,179,74,0.413,2010,2002,usa,2,4,3,1999,60012708,0.916666667,1,0.58,0.08,0.25,60012708
2010,2006,2006,60012957,usa,86,36,0.419,2010,2006,usa,3,6,3,2005,60012957,1,1,0,0,1,60012957
2010,1998,1998,60012981,usa,194,102,0.526,2010,1998,usa,5,17,2,1997,60012981,0.8,1,0.7,0,0.1,60012981
2010,2008,2008,60013123,usa,23,10,0.435,2010,2008,usa,1,3,2,2004,60013123,0,1,0,0,0,60013123
2010,2005,2005,60013227,usa,90,33,0.367,2010,2005,usa,7,15,2,2001,60013227,0.5,1,0,0,0.5,60013227
2010,2013,2013,60013278,can,6,4,0.667,2010,2013,can,1,12,3,2010,60013278,0,0,0,0,0,60013278
2010,2001,2001,60013369,usa,220,80,0.364,2010,2001,usa,9,26,10,2000,60013369,1,1,0.33,0,0.67,60013369
2010,1998,1998,60013372,usa,116,25,0.216,2010,1998,usa,4,6,4,1997,60013372,0.857142857,1,0.14,0,0.71,60013372
2010,1997,1997,60013402,usa,230,41,0.178,2010,1997,usa,8,17,5,1996,60013402,0.8,1,0.1,0,0.7,60013402
2010,1998,1998,60013409,usa,151,60,0.397,2010,1998,usa,5,8,2,1996,60013409,1,1,0.2,0,0.8,60013409
2010,2000,2000,60013609,usa,43,17,0.395,2010,2000,usa,3,7,5,1997,60013609,1,1,0.4,0,0.6,60013609
2010,2008,2008,60013610,usa,10,5,0.5,2010,2008,usa,1,1,1,2007,60013610,1,1,0.17,0,0.83,60013610
2010,1998,1998,60013780,usa,45,16,0.356,2010,1998,usa,1,1,1,1997,60013780,0.857142857,1,0,0,0.86,60013780
2010,2010,2010,60013813,usa,10,0,0,2010,2010,usa,1,3,1,2009,60013813,1,1,0,0,1,60013813
2010,2009,2009,60013871,usa,42,16,0.381,2010,2009,usa,1,1,1,1998,60013871,1,1,0,0,1,60013871
2010,2013,2013,60013994,usa,11,2,0.182,2010,2013,usa,1,1,1,2010,60013994,0,0,0,0,0,60013994
2010,1997,1997,60014054,can,20,16,0.8,2010,1997,can,1,12,3,1996,60014054,0,1,0,0,0,60014054
2010,1998,1998,60014232,usa,75,32,0.427,2010,1998,usa,6,21,5,1997,60014232,1,1,0.45,0,0.55,60014232
2010,2000,2000,60014313,usa,80,21,0.263,2010,2000,usa,3,4,1,1999,60014313,0.666666667,1,0,0,0.67,60014313
2010,1999,1999,60014334,usa,201,97,0.483,2010,1999,usa,6,23,5,1998,60014334,0.826086957,1,0.22,0,0.61,60014334
2010,1997,1997,60014439,usa,127,47,0.37,2010,1997,usa,4,10,4,1996,60014439,1,1,0.14,0,0.86,60014439
2010,2010,2010,60014491,usa,13,1,0.077,2010,2010,usa,1,1,1,2001,60014491,0,1,0,0,0,60014491
2010,2003,2003,60014567,usa,10,6,0.6,2010,2003,usa,1,3,1,2001,60014567,1,1,0,0,1,60014567
2010,2001,2001,60014653,usa,79,41,0.519,2010,2001,usa,4,5,3,1999,60014653,1,1,1,0,0,60014653
2010,2000,2000,60014739,usa,103,41,0.398,2010,2000,usa,4,3,1,1999,60014739,0.8,1,0,0,0.8,60014739
2010,2001,2001,60015023,usa,63,34,0.54,2010,2001,usa,2,7,2,1997,60015023,0.833333333,1,0.5,0.17,0.17,60015023
2010,2010,2010,60015112,usa,84,9,0.107,2010,2010,usa,1,2,1,2009,60015112,1,1,0,0,1,60015112
2010,2006,2006,60015183,usa,102,33,0.324,2010,2006,usa,1,1,1,2005,60015183,0,1,0,0,0,60015183
2010,1997,1997,60015186,can,74,34,0.459,2010,1997,can,2,3,2,1996,60015186,0,1,0,0,0,60015186
2010,2010,2010,60015257,usa,3,2,0.667,2010,2010,usa,1,1,1,2008,60015257,0,1,0,0,0,60015257
2010,2003,2003,60015277,usa,68,24,0.353,2010,2003,usa,2,9,4,2001,60015277,0.6,1,0,0,0.6,60015277
2010,2007,2007,60015457,usa,24,5,0.208,2010,2007,usa,2,8,1,2003,60015457,0,1,0,0,0,60015457
2010,1997,1997,60015481,usa,487,137,0.281,2010,1997,usa,18,36,7,1996,60015481,0.764705882,1,0.09,0,0.68,60015481
2010,2006,2006,60015543,usa,209,60,0.287,2010,2006,usa,4,5,1,2005,60015543,0.75,1,0.25,0,0.5,60015543
2010,2003,2003,60015574,usa,36,14,0.389,2010,2003,usa,3,2,2,1999,60015574,0.5,1,0.5,0,0,60015574
2010,2004,2004,60015881,can,76,21,0.276,2010,2004,can,3,9,2,2003,60015881,1,1,0.67,0.33,0,60015881
2010,2000,2000,60015913,can,141,56,0.397,2010,2000,can,3,5,3,1999,60015913,1,1,0,0.67,0.33,60015913
2010,2004,2004,60016053,usa,7,2,0.286,2010,2004,usa,1,6,1,2000,60016053,0,1,0,0,0,60016053
2010,2006,2006,60016173,usa,42,25,0.595,2010,2006,usa,1,3,2,2003,60016173,0,1,0,0,0,60016173
2010,2002,2002,60016280,usa,33,10,0.303,2010,2002,usa,2,5,4,1999,60016280,0,1,0,0,0,60016280
2010,2002,2002,60016733,usa,125,40,0.32,2010,2002,usa,3,8,1,2001,60016733,0.75,1,0.25,0,0.5,60016733
2010,1998,1998,60016782,usa,343,163,0.475,2010,1998,usa,17,42,8,1996,60016782,0.825,1,0.3,0,0.53,60016782
2010,1997,1997,60016849,can,365,188,0.515,2010,1997,can,8,9,4,1996,60016849,0.857142857,1,0.43,0.14,0.29,60016849
2010,2007,2007,60016983,can,26,9,0.346,2010,2007,can,1,5,1,2003,60016983,0,1,0,0,0,60016983
2010,2012,2012,60017018,can,20,11,0.55,2010,2012,can,1,4,2,2010,60017018,0,0,0,0,0,60017018
2010,2010,2010,60017216,usa,5,4,0.8,2010,2010,usa,1,2,2,2006,60017216,0,1,0,0,0,60017216
2010,2009,2009,60017367,can,7,5,0.714,2010,2009,can,1,1,1,2005,60017367,0.666666667,1,0.33,0,0.33,60017367
2010,2000,2000,60017672,usa,24,14,0.583,2010,2000,usa,1,1,1,1997,60017672,0.5,1,0,0,0.5,60017672
2010,1997,1997,60017777,usa,243,97,0.399,2010,1997,usa,12,38,13,1996,60017777,0.916666667,1,0.46,0,0.46,60017777
2010,2004,2004,60017994,usa,210,96,0.457,2010,2004,usa,6,18,7,1997,60017994,0.857142857,1,0.14,0,0.71,60017994
2010,2008,2008,60018495,can,3,1,0.333,2010,2008,can,1,4,4,2006,60018495,0,1,0,0,0,60018495
2010,2013,2013,60018527,usa,17,5,0.294,2010,2013,usa,1,1,1,2010,60018527,0,0,0,0,0,60018527
2010,2002,2002,60018741,usa,60,8,0.133,2010,2002,usa,1,1,1,2001,60018741,0.666666667,1,0,0,0.67,60018741
2010,2008,2008,60018922,usa,19,7,0.368,2010,2008,usa,3,6,2,2007,60018922,1,1,0,0,1,60018922
2010,2004,2004,60019000,can,24,7,0.292,2010,2004,can,1,3,2,1997,60019000,0,1,0,0,0,60019000
2010,2001,2001,60019012,usa,64,20,0.313,2010,2001,usa,3,14,3,2000,60019012,0,1,0,0,0,60019012
2010,2010,2010,60019348,usa,3,0,0,2010,2010,usa,1,1,1,2007,60019348,0,1,0,0,0,60019348
2010,1998,1998,60019356,usa,69,24,0.348,2010,1998,usa,3,5,2,1996,60019356,1,1,0.6,0,0.4,60019356
2010,2008,2008,60019404,usa,8,3,0.375,2010,2008,usa,1,1,1,2003,60019404,1,1,0,0,1,60019404
2010,2005,2005,60019595,usa,23,0,0,2010,2005,usa,1,3,1,2004,60019595,0,1,0,0,0,60019595
2010,2008,2008,60019647,usa,40,17,0.425,2010,2008,usa,2,5,3,2005,60019647,0,1,0,0,0,60019647
2010,1997,1997,60019674,usa,61,20,0.328,2010,1997,usa,2,4,1,1996,60019674,0,1,0,0,0,60019674
2010,2005,2005,60019905,usa,81,24,0.296,2010,2005,usa,1,2,1,2003,60019905,0.909090909,1,0,0,0.91,60019905
2010,2000,2000,60019909,usa,72,17,0.236,2010,2000,usa,2,2,1,1999,60019909,0,1,0,0,0,60019909
2010,2002,2002,60020304,usa,58,16,0.276,2010,2002,usa,1,2,2,2001,60020304,0.6,1,0,0,0.6,60020304
2010,2001,2001,60020420,usa,21,0,0,2010,2001,usa,1,1,1,2000,60020420,1,1,0,0,1,60020420
2010,2009,2009,60020469,usa,62,23,0.371,2010,2009,usa,1,3,1,2002,60020469,1,1,0,0,1,60020469
2010,1997,1997,60020547,usa,155,34,0.219,2010,1997,usa,7,18,3,1996,60020547,1,1,0,0,1,60020547
2010,2010,2010,60020565,usa,47,13,0.277,2010,2010,usa,1,2,1,2006,60020565,0,1,0,0,0,60020565
2010,2011,2011,60020626,usa,2,0,0,2010,2011,usa,1,2,1,2010,60020626,0,0,0,0,0,60020626
2010,2003,2003,60020633,usa,29,7,0.241,2010,2003,usa,1,2,1,1998,60020633,1,1,0,0.25,0.75,60020633
2010,2009,2009,60020999,usa,23,13,0.565,2010,2009,usa,1,1,1,1996,60020999,0,1,0,0,0,60020999
2010,2005,2005,60021160,usa,85,31,0.365,2010,2005,usa,3,10,3,2004,60021160,1,1,0,0,1,60021160
2010,2010,2010,60021212,usa,3,1,0.333,2010,2010,usa,1,2,1,2009,60021212,1,1,1,0,0,60021212
2010,2004,2004,60021285,usa,40,10,0.25,2010,2004,usa,1,2,1,2003,60021285,1,1,0,0,1,60021285
2010,1998,1998,60021439,usa,114,8,0.07,2010,1998,usa,2,4,1,1997,60021439,0.5,1,0,0,0.5,60021439
2010,2000,2000,60021508,usa,130,23,0.177,2010,2000,usa,4,9,2,1999,60021508,1,1,0,0,1,60021508
2010,2004,2004,60021624,usa,60,23,0.383,2010,2004,usa,4,6,3,2002,60021624,0.8,1,0.4,0,0.4,60021624
2010,2001,2001,60021784,usa,83,29,0.349,2010,2001,usa,1,1,1,1996,60021784,0,1,0,0,0,60021784
2010,1997,1997,60021918,usa,87,30,0.345,2010,1997,usa,5,9,3,1996,60021918,1,1,0.2,0,0.8,60021918
2010,1997,1997,60022195,usa,291,134,0.46,2010,1997,usa,9,17,5,1996,60022195,0.9,1,0.45,0,0.45,60022195
2010,2006,2006,60022577,usa,11,2,0.182,2010,2006,usa,1,1,1,2004,60022577,0,1,0,0,0,60022577
2010,1997,1997,60022756,usa,240,69,0.288,2010,1997,usa,2,8,1,1996,60022756,1,1,0.57,0,0.43,60022756
2010,2002,2002,60022758,usa,12,5,0.417,2010,2002,usa,1,2,1,2001,60022758,0,1,0,0,0,60022758
2010,2006,2006,60022826,usa,2,0,0,2010,2006,usa,3,16,7,2004,60022826,0,1,0,0,0,60022826
2010,2015,2015,60022974,usa,2,0,0,2010,2015,usa,1,1,1,2010,60022974,0,0,0,0,0,60022974
2010,2008,2008,60023018,usa,16,7,0.438,2010,2008,usa,1,1,1,2005,60023018,0,1,0,0,0,60023018
2010,2006,2006,60023143,usa,37,12,0.324,2010,2006,usa,5,11,4,2005,60023143,0.916666667,1,0.08,0,0.83,60023143
2010,1996,1996,60023691,usa,531,207,0.39,2010,1996,usa,20,41,10,1996,60023691,0.865384615,1,0.35,0.04,0.48,60023691
2010,2010,2010,60023868,usa,17,8,0.471,2010,2010,usa,1,1,1,2007,60023868,0,1,0,0,0,60023868
2010,2008,2008,60023927,usa,19,4,0.211,2010,2008,usa,1,1,1,2001,60023927,0.833333333,1,0,0,0.83,60023927
2010,2000,2000,60024324,usa,183,52,0.284,2010,2000,usa,8,18,4,1999,60024324,1,1,0.29,0,0.71,60024324
2010,1998,1998,60024399,usa,103,37,0.359,2010,1998,usa,1,2,2,1997,60024399,0.5,1,0,0,0.5,60024399
2010,2000,2000,60024438,usa,42,13,0.31,2010,2000,usa,2,3,1,1999,60024438,1,1,0,0,1,60024438
