"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"58",1996,NA,NA,"100674423","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100674423",NA,NA,NA,0,"100674423"
"59",1996,NA,NA,"100680543","swe",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100680543",NA,NA,NA,0,"100680543"
"60",1996,NA,NA,"100697857","dnk",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100697857",NA,NA,NA,0,"100697857"
"61",1996,NA,NA,"100702241","ita",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100702241",NA,NA,NA,0,"100702241"
"62",1996,NA,NA,"100753435","che",3,3,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100753435",NA,NA,NA,0,"100753435"
"63",1996,NA,NA,"100761439","ita",3,2,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100761439",NA,NA,NA,0,"100761439"
"64",1996,NA,NA,"100764825","nor",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100764825",NA,NA,NA,0,"100764825"
"65",1996,NA,NA,"100768020","esp",4,3,0.75,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100768020",NA,NA,NA,0,"100768020"
"66",1996,NA,NA,"100770548","nor",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100770548",NA,NA,NA,0,"100770548"
"67",1996,NA,NA,"100772412","nor",3,2,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100772412",NA,NA,NA,0,"100772412"
"68",1996,NA,NA,"100772709","esp",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100772709",NA,NA,NA,0,"100772709"
